docid	oldauthor	author	authordate	inferreddate	latestcomp	datetype	startdate	enddate	imprint	imprintdate	contents	genres	subjects	geographics	locnum	oclc	place	recordid	instances	allcopiesofwork	copiesin25yrs	enumcron	volnum	title	parttitle	earlyedition	shorttitle
mdp.39015020699693	Kosinski, Jerzy	Kosinski, Jerzy	1933-1991.	1965	1965	t	1970	1965	New York|The Modern Library|1970, c1965.	1970		NotFiction|Novel|Fiction|Publishers' advertisements|UnknownGenre	War stories|Europe, Eastern|Fiction|Abandoned children|History|Autobiographical fiction|Occupation, 1939-1945|World War, 1939-1945			18028581.0	nyu	1418284	1	6	6			The painted bird / | $c: Jerzy Kosinski.		True	The painted bird
mdp.39015024078944	Styron, William	Styron, William	1925-2006.	1967	1967	s	1967	    	New York|Random House|1967	1967		Fiction	1800?-1831|Fiction|Turner, Nat|cn|Southampton Insurrection, 1831		PS3569.T9C6 1967	287279.0	nyu	1113266	5	6	6			The confessions of Nat Turner.		True	The confessions of Nat Turner
mdp.39015002327834	Solzhenit͡syn, Aleksandr Isaevich	Solzhenit͡syn, Aleksandr Isaevich	1918-2008.	1968	1968	s	1968	    	New York|Harper & Row|1968	1968	[1st ed.]	Fiction			PZ4.S69Fi	179180.0	nyu	1108491	1	6	6			The first circle | $c: [by] Aleksandr I. Solzhenit͡syn. Translated from the Russian by Thomas P. Whitney.		True	The first circle
uc1.32106010926530	Yoshikawa, Eiji	Yoshikawa, Eiji	1892-1962.	1981	1962	s	1981	    	New York, N.Y.|Harper & Row/Kodansha International|c1981.	1981	1st ed.	Fiction	Miyamoto, Musashi|Fiction|1584-1645|Swordsmen|Japan			7275255.0	nyu	305223	1	6	6			Musashi / | $c: by Eiji Yoshikawa ; translated from the Japanese by Charles S. Terry ; foreword by Edwin O. Reischauer.		True	Musashi
mdp.39015005095412				1961	1961	s	1961	    	New York|Pantheon Books|1961	1961	[1st American ed.	NotFiction				1448697.0	nyu	1184515	5	5	5			Memed, my hawk.		True	Memed, my hawk
uc1.b3862769	Coward, Noel	Coward, Noel	1899-1973.	1962	1962	s	1962	    	London|Heinemann|1962	1962		Fiction|UnknownGenre|NotFiction			PZ3.C83743Co	1250105.0	enk	7881095	1	5	5			Collected short stories.		True	Collected short stories
uc1.b3472772	Farrell, Michael	Farrell, Michael	1899-1962.	1963	1962	s	1963	    	London|Hutchinson|1963	1963		Fiction	1910-1921|History|Fiction|1910-	Ireland	PZ4.F2454Th	2416625.0	enk	557816	3	5	5			Thy tears might cease.		True	Thy tears might cease
mdp.39015004780816	Solzhenit͡syn, Aleksandr Isaevich	Solzhenit͡syn, Aleksandr Isaevich	1918-2008.	1963	1963	s	1963	    	Columbia|University of South Carolina Press|1963.	1963		Fiction|NotFiction	Solzhenit͡syn, Aleksandr Isaevich|1918-2008|Social life and customs|Translations into English|Fiction			250817.0	scu	1729984	3	5	5			"""We never make mistakes""; | two short novels."		True	"""We never make mistakes""; two short novels"
mdp.39015004802826	Penueli, Shemuel Yeshayahu	Penueli, Shemuel Yeshayahu	1904-1965.	1965	1965	s	1965	    	Tel Aviv|Institute for the Translation of Hebrew Literature|1965.	1965		Short stories|Fiction	Short stories, Hebrew		PZ1.P38 He	1187767.0	is 	290909	2	5	5	v.1	1.0	Hebrew short stories; | an anthology, | $c: selected by S. Y. Penueli and A. Ukhmani.		True	Hebrew short stories; an anthology
uc1.$b649741	Penueli, Shemuel Yeshayahu	Penueli, Shemuel Yeshayahu	1904-1965.	1965	1965	s	1965	    	Tel Aviv|Institute for the Translation of Hebrew Literature|1965.	1965		Short stories|Fiction	Short stories, Hebrew		PZ1.P38 He	1187767.0	is 	290909	2	5	5	v. 2	2.0	Hebrew short stories; | an anthology, | $c: selected by S. Y. Penueli and A. Ukhmani.		True	Hebrew short stories; an anthology
mdp.39015065294277	Granin, Daniil	Granin, Daniil		1965	1965	s	1965	    	Moscow|Progress Publishers|1965	1965		Fiction				362766.0	ru 	452013	5	5	5			Into the storm; | $c: a novel [by] Daniil Granin. [Translated from the Russian by Robert Daglish]		True	Into the storm;
mdp.39015062380525	Bassani, Giorgio	Bassani, Giorgio		1965	1965	r	1965	    	New York|Atheneum|1965.	1965	[1st American ed.].	UnknownGenre|NotFiction			PZ3.B2927Gar	730201.0	nyu	1004047	1	5	5			The garden of the Finzi-Continis. | $c: Translated from the Italian by Isabel Quigly.		True	The garden of the Finzi-Continis
mdp.49015000746124	Updike, John	Updike, John		1965	1965	s	1965	    	New York|Knopf|1965, t.p., 1979.	1965		Fiction				189943.0	nyu	4456882	1	5	5			Of the farm / | $c: John Updike.		True	Of the farm
uc1.32106006624362	Barth, John	Barth, John	1930-	1965	1960	c	1965	1960	London|Secker & Warburg|1965, c1960.	1965		Fiction				9736153.0	enk	7117911	1	5	5			The Sot-weed factor / | $c: by John Barth.		True	The Sot-weed factor
mdp.39015002148438	Greene, Graham	Greene, Graham	1904-1991.	1966	1966	s	1966	    	New York|Viking Press|1966	1966		Fiction|NotFiction	Fiction	Haiti		365953.0	nyu	433865	2	5	5			The comedians.		True	The comedians
mdp.39015010450529	Heinlein, Robert A. (Robert Anson)	Heinlein, Robert A. (Robert Anson)	1907-1988.	1966	1966	t	1968	1966	New York|Putnam ; distributed by Berkley Publishing Corp.|1968, c1966.	1968		Fiction|NotFiction				179684.0	nyu	782881	1	5	5			The moon is a harsh mistress / | $c: Robert A. Heinlein.		True	The moon is a harsh mistress
mdp.39015035766685	Leonov, Leonid	Leonov, Leonid	1899-1994.	1966	1966	s	1966	    	Moscow|Progress Publishers|1966	1966		Fiction			PZ3.L555Ru	430571.0	rur	1059758	5	5	5			The Russian forest; | a novel | $c: [by] Leonid Leonov. [Translated from the Russian by Bernard Isaacs]		True	The Russian forest; a novel
pst.000028119197	Rimmer, Robert H	Rimmer, Robert H	1917-	1966	1966	s	1966	    	New York|Bantam Books|c1966].	1966		Fiction|UnknownGenre|NotFiction				317081788.0	xx 	7062187	1	5	5			The Harrad experiment : | a novel / | $c: by Robert H. Rimmer.		True	The Harrad experiment : a novel
mdp.39015059181076	La Guma, Alex	La Guma, Alex		1967	1967	s	1967	    	Berlin|Seven Seas Publishers|(1967)	1967		Fiction			PZ4.L178St	459996.0	ge 	1020586	2	5	5			The stone-country.		True	The stone-country
uc1.32106008795954	Sholokhov, Mikhail Aleksandrovich	Sholokhov, Mikhail Aleksandrovich	1905-1984.	1967	1967	s	1967	    	New York|Knopf|1967.	1967	[1st American ed.]	Fiction|NotFiction				394906.0	nyu	3105445	3	5	5			One man's destiny, and other stories, articles, and sketches, 1923-1963		True	One man's destiny, and other stories, articles, and sketches, 1923-1963
mdp.39015011683839	Bowen, Elizabeth	Bowen, Elizabeth	1899-1973.	1968	1968	s	1968	    	New York|Knopf|1968.	1968	[1st ed.]	Psychological fiction|Fiction	Great Britain|Women|Fiction|Young women|Guardian and ward|Missing persons|British|Foreign countries|Orphans		PZ3.B6738Ev	180650.0	nyu	474407	2	6	5			Eva Trout; | or, Changing scenes.		True	Eva Trout; or, Changing scenes
inu.39000005915074	Marriott, Alice Lee	Marriott, Alice Lee	1910-1992.	1968	1968	s	1968	    	New York|Crowell|1968	1968		Bibliographies|NotFiction	Folklore|Indians of North America|Indian mythology|Great Plains|Legends		E98.F6M24	442071.0	nyu	559049	2	5	5			American Indian mythology | $c: [by] Alice Marriott and Carol K. Rachlin.		True	American Indian mythology
uc1.$b662889	Athanasiadēs, Nikos	Athanasiadēs, Nikos		1968	1968	s	1968	    	New York|Orion Press|1968	1968		Fiction			PZ4.A857NakPA5610.A79	70281.0	nyu	1181879	5	5	5			A naked girl | $c: [by] Nikos Athanassiades. Translated from the Greek by Stephanos Zotos.		True	A naked girl
uc1.b3667132	Ṣāliḥ, al-Ṭayyib	Ṣāliḥ, al-Ṭayyib		1968	1968	s	1968	    	London|Nairobi [etc.|Heinemann Educational|1968.	1968		Fiction	Social life and customs|Fiction|Ṣāliḥ, al-Ṭayyib|Translations into English	Arab countries		22102.0	enk	1336080	5	5	5			The wedding of Zein, | and other stories, | $c: by Tayeb Salih; translated from the Arabic by Denys Johnson-Davies & illustrated by Ibrahim Salahi.		True	The wedding of Zein, and other stories
mdp.39015002968033	Bradbury, Ray	Bradbury, Ray	1920-2012.	1969	1969	s	1969	    	New York|Knopf|1969.	1969	[1st ed.]|The Kilimanjaro device.--The terrible conflagration up at the place.--Tomorrow's child.--The women.--The inspired chicken motel.--Downwind from Gettysburg.--Yes, we'll gather at the river.--The cold wind and the warm.--Night call, collect.--The haunting of the new.--I sing the body electric!--The tombling day.--Any friend of Nicholas Nickleby's is a friend of mine.--Heavy-set.--The man in the Rorschach shirt.--Henry the Ninth.--The lost city of Mars.--Christus Apollo.	Fiction|NotFiction			PZ3.B72453IcPS3503.R167	44828.0	nyu	474693	1	5	5			I sing the body electric! | Stories.		True	I sing the body electric! Stories
mdp.39015035770265	Aksenov, Vasiliĭ	Aksenov, Vasiliĭ	1932-2009.	1969	1969	s	1969	    	London|Macmillan|1969.	1969		Fiction	Fiction		PZ4.A318ItPG3478.K7	20306.0	enk	2895039	3	5	5			It's time, my friend, it's time | $c: [by] Vasiliy Aksyonov; translated from the Russian by Olive Stevens.		True	It's time, my friend, it's time
mdp.39015030855632	Bates, H. E. (Herbert Ernest)	Bates, H. E. (Herbert Ernest)	1905-1974.	1960	1960	s	1960	    	London, M.Joseph|1960	1960		Fiction|NotFiction			PZ3.B3145Wh	718814.0	enk	359285	2	4	4			When the green woods laugh.		True	When the green woods laugh
mdp.39015007036448	Budrys, Algis	Budrys, Algis	1931-2008.	1960	1960	s	1960	    	Greenwich, Conn.|Fawcett|c1960.	1960		Bibliographies|Fiction|NotFiction	Science fiction			4685522.0	ctu	405800	2	4	4			Rogue Moon / | $c: Algis Budrys.		True	Rogue Moon
uc1.32106002023668	Achebe, Chinua	Achebe, Chinua		1960	1960	s	1960	    	London|Heinemann|1960	1960		Fiction|NotFiction				3039833.0	enk	619131	2	4	4			No longer at ease.		True	No longer at ease
mdp.39015011329326	Guerney, Bernard Guilbert	Guerney, Bernard Guilbert	1894-1979.	1960	1960	s	1960	    	New York|Random House|1960.	1960		NotFiction	Russian literature|Translations into English		PG3213.G74	1292966.0	nyu	1110388	4	4	4			An Anthology of Russian literature in the Soviet period form Gorki to Pasternak.		True	An Anthology of Russian literature in the Soviet period form Gorki to Pasternak
uc1.b3767284	Beti, Mongo	Beti, Mongo	1932-2001.	1960	1960	s	1960	    	London|F. Muller|1960.	1960		Fiction			PQ3989.2.B45R613	479438.0	enk	1204297	2	4	4			King Lazarus : a novel /		True	King Lazarus : a novel
mdp.39015008230032	Yarmolinsky, Avrahm	Yarmolinsky, Avrahm	1890-1975.	1960	1960	s	1960	    	Garden City, N.Y.|Anchor books|1960	1960	1st ed.	NotFiction	Short stories, Russian|Translations into English		PG3270.5.Y25	804602.0	nyu	1223505	4	4	4			Soviet short stories.		True	Soviet short stories
uc1.b4089956	Powell, Anthony	Powell, Anthony	1905-2000.	1960	1960	s	1960	    	Boston|Little, Brown|1960	1960	[1st ed.]	Fiction			PZ3.P867Cas2	294043.0	mau	1398845	2	4	4			Casanova's Chinese restaurant.		True	Casanova's Chinese restaurant
mdp.39015038118090	Sholokhov, Mikhail Aleksandrovich	Sholokhov, Mikhail Aleksandrovich	1905-1984.	1960	1960	s	1960	    	London|Putnam|1960.	1960		Fiction|NotFiction			PZ3.S55854Har	2367313.0	enk	3099050	1	4	4			Harvest on the Don. | $c: by Mikhail Sholokhov ; Translated from the Russian by H. G. Stevens.		True	Harvest on the Don
mdp.39015058066021	Tert͡s, Abram	Tert͡s, Abram	1925-1997.	1960	1960	t	1960	1982	Berkeley|University of California Press|1982, c1960.	1982	1st California paperback ed.	Fiction	Realism in literature|Russian literature|History and criticism			9538364.0	cau	3886073	1	4	4			The trial begins ; and, On socialist realism / | $c: Abram Tertz ; [The trial begins] translated by Max Hayward, [On socialist realism] translated by George Dennis ; with an introduction by Czeslaw Milosz.		True	The trial begins ; and, On socialist realism
mdp.39015031222840	Callaghan, Morley	Callaghan, Morley	1903-1990.	1961	1961	s	1961	    	New York|Coward-McCann|1961	1961		Fiction|NotFiction			PZ3.C13035Pas	282519.0	nyu	622744	3	4	4			A passion in Rome, | a novel.		True	A passion in Rome, a novel
mdp.39015012059096	Narayan, R. K	Narayan, R. K	1906-2001.	1961	1961	s	1961	    	New York|Viking Press|1961.	1961		Fiction|NotFiction			PZ3.N166Man	366545.0	nyu	672432	2	4	4			The man-eater of Malgudi.		True	The man-eater of Malgudi
mdp.39015025946651	Milton, Daniel L	Milton, Daniel L		1961	1961	s	1961	    	New York|New American Library|c1961.	1961		Fiction	Translations into English|Short stories, Oriental			313335.0	nyu	981795	4	4	4			A treasury of modern Asian stories, | $c: edited by Daniel L. Milton and William Clifford.		True	A treasury of modern Asian stories
mdp.39015020668409	Steinbeck, John	Steinbeck, John	1902-1968.	1961	1961	s	1961	    	New York|The Viking Press|1961.	1961		Fiction|Didactic fiction	Fiction|Conduct of life		PZ3.S8195Wi	289882.0	nyu	1021172	3	6	4			The winter of our discontent / | $c: John Steinbeck.		True	The winter of our discontent
uc1.32106001607131	Sholokhov, Mikhail Aleksandrovich	Sholokhov, Mikhail Aleksandrovich	1905-1984.	1961	1961	s	1961	    	New York|Knopf|1961.	1961	1st American ed.	Fiction|NotFiction	Revolution, 1917-1921|Fiction|History			254547428.0	   	7122168	1	4	4			Tales of the Don. | $c: Translated from the Russian by H. C. Stevens.		True	Tales of the Don
uc1.32106001774840	Mauriac, François	Mauriac, François	1885-1970.	1961	1961	s	1961	    	New York|Farrar, Straus and Cudahy|1961.	1961		Fiction|NotFiction				11017198.0	   	7122350	1	4	4			Young man in chains | (L'enfant charge de chaines) | $c: Translated by Gerard Hopkins.		True	Young man in chains (L'enfant charge de chaines)
pst.000006089917	Kantor, MacKinlay	Kantor, MacKinlay	1904-1977.	1961	1961	s	1961	    	Cleveland|World Pub. Co.|1961].	1961		Bibliographies|Fiction|NotFiction				316876250.0	xx 	9430252	1	4	4			Spirti Lake.		True	Spirti Lake
mdp.39015023507539	Ricci, Leonardo	Ricci, Leonardo	1918-1994.	1962	1962	s	1962	    	New York|G. Braziller|1962.	1962		NotFiction	Philosophy|Art|City planning|Architecture		NA1123.R5A3	546125.0	nyu	455644	4	4	4			Anonymous (20th century)		True	Anonymous (20th century)
mdp.39015047634731	Johnson, Pamela Hansford	Johnson, Pamela Hansford	1912-1981.	1962	1962	s	1962	    	London|Macmillan|New York|St Martin's Press|1962.	1962	[1st ed.]	Fiction			PZ3.J6363Er2	3634277.0	enk	482750	2	4	4			An error of judgement.		True	An error of judgement
mdp.39015041172779	Masters, John	Masters, John	1914-1983.	1962	1962	s	1962	    	New York|Harper & Row|1962	1962	[1st ed.]	Fiction			PZ3.M39384To	308253.0	nyu	631852	2	4	4			To the coral strand; | a novel.		True	To the coral strand; a novel
mdp.39015005452597	Śivaśaṅkarapiḷḷa, Takal̲i	Śivaśaṅkarapiḷḷa, Takal̲i	1912-1999.	1962	1962	s	1962	    	London|V. Gollancz|1962.	1962		Fiction|NotFiction			PL 4718.9 S62C39 E5 1962	1802755.0	enk	1006467	1	4	4			Chemmeen; | a novel. | $c: Translated by Narayana Menon. Introd. by Santha Rama Rau.		True	Chemmeen; a novel
mdp.39015000604853	Raphael, Chaim	Raphael, Chaim		1962	1962	s	1962	    	Boston|Little, Brown|1962	1962		Fiction|NotFiction			PR6035.A64Z5	1006235.0	mau	1377083	3	4	4			Memoirs of a special case.		True	Memoirs of a special case
mdp.39015035764060	Kazakevich, Ėmmanuil	Kazakevich, Ėmmanuil	1913-1962.	1962	1962	s	1962	    	Moscow|Foreign Languages Pub. House|1962	1962		Fiction|Biographical fiction	Communists|1870-1924|Fiction|Heads of state|Lenin, Vladimir Ilʹich|Soviet Union		PZ3.K188BlPG3476.K433	163946.0	ru 	2931648	2	4	4			The blue notebook | $c: [by] Emmanuil Kazakevich. [Translated from the Russian by Ralph Parker and Valentina Scott]		True	The blue notebook
inu.30000123932521	Faulkner, William	Faulkner, William	1897-1962.	1962	1962	t	1979	1962	Franklin Center, Pa.|Franklin Library|1979, c1962.	1979	A limited ed.	Bildungsromans|Fiction|Humorous fiction	Fiction|Prostitutes|Horse racing|Automobile travel	Memphis (Tenn.)|Mississippi	PZ3.F272Re 1979PS3511.A86	4901103.0	pau	3010738	1	4	4			The reivers : | a reminiscence / | $c: William Faulkner ; illustrated by Dick Brown.		True	The reivers : a reminiscence
mdp.49015000502477	Lustig, Arnošt	Lustig, Arnošt		1962	1962	s	1962	    	New York|Dutton|1962	1962		Bibliographies|Fiction|UnknownGenre	Fiction|World War, 1939-1945		PZ4.L97Ni	1376340.0	nyu	4432304	1	4	4			Night and hope. | $c: Translated from the Czech by George Theiner.		True	Night and hope
uc1.b3547064				1963	1963	s	1963	    	Lincoln|University of Nebraska Press|1963.	1963	--The natural history of jestbooks, an introduction.--William Caxton: The fables of Alfonce and Poge (1484)-A hundred merry tales (1526)-Howlegias (1528?)--Tales and quick answers (1535?)--Merry tales ... made by Master Skelton (1567)-Selections from The mirrour of mirth (1583)-Glossary.	NotFiction	English wit and humor		PN6173.Z3	351631.0	nbu	1375114	4	4	4			A hundred merry tales, and other English jestbooks of the fifteenth and sixteenth centuries.		True	A hundred merry tales, and other English jestbooks of the fifteenth and sixteenth centuries
mdp.39015032774492	Tert͡s, Abram	Tert͡s, Abram	1925-1997.	1963	1963	s	1963	    	New York|Pantheon Books|1963].	1963	You and I. -- The Icicle. -- Tenants. -- At the circus. -- Graphomaniacs.	Fiction				30324369.0	nyu	2804864	2	4	4			Fantastic stories / | $c: by Abram Tertz.		True	Fantastic stories
uc1.b3440033	Grass, Günter	Grass, Günter	1927-	1963	1963	s	1963	    	New York|Harcourt, Brace & World|1963	1963	[1st ed.]	Fiction			PZ4.G774Cat	173664.0	nyu	6295944	1	4	4	c.2		Cat and mouse. | $c: Translated by Ralph Manheim.		True	Cat and mouse
mdp.39015002206376	Bellow, Saul	Bellow, Saul		1964	1964	s	1964	    	New York|Viking Press|1964	1964		Bibliographies|Fiction			PS3503.E4488H45 1964	279707.0	nyu	427589	2	4	4			Herzog.		True	Herzog
mdp.39015011807370	Kelley, William Melvin	Kelley, William Melvin	1937-	1964	1964	s	1964	    	Garden City, N.Y.|Doubleday|1964.	1964	[1st ed.]	Fiction	Loneliness|Marginality, Social|Despair|Short stories, American|Fiction|Loneliness in old age		PZ4.K285Dan	2108736.0	nyu	483865	2	4	4			Dancers on the shore.		True	Dancers on the shore
mdp.39015013782704	Powell, Anthony	Powell, Anthony	1905-2000.	1964	1964	r	1964	    	Boston|Little, Brown|1964	1964	[1st American ed.].	Fiction	Fiction|World War, 1939-1945		PZ3.P867Val2	1383521.0	mau	1025715	1	4	4			The valley of bones.		True	The valley of bones
uc1.b4353866	Solzhenit͡syn, Aleksandr Isaevich	Solzhenit͡syn, Aleksandr Isaevich	1918-2008.	1964	1964	s	1964	    	New York|F. A. Praeger|1964	1964		Fiction			PZ4.S69Fo	245435.0	nyu	1060885	4	4	4			For the good of the cause, | $c: by Alexander Solzhenitsyn. Translated by David Floyd and Max Hayward. Introd. by David Floyd.		True	For the good of the cause
uc1.32106001624144	Abe, Kōbō	Abe, Kōbō	1924-1993.	1964	1964	r	1964	    	New York|Knopf|1964.	1964	[1st American ed.]	Fiction	Fiction	Japan		325734.0	nyu	1184894	2	4	4			The woman in the dunes. | $c: Translated from the Japanese by E. Dale Saunders. With drawings by Machi Abé.		True	The woman in the dunes
mdp.39015012417625	Wiesel, Elie	Wiesel, Elie	1928-	1964	1964	s	1964	    	New York|Atheneum|1964.	1964	[1st ed.].	Fiction|UnknownGenre	Jews|Fiction		PZ4.W652To3	1451881.0	nyu	1217494	2	4	4			The town beyond the wall / | $c: Elie Wiesel ; translated from the French by Stephen Becker.		True	The town beyond the wall
inu.30000060902594	Alpers, Antony	Alpers, Antony	1919-	1964	1964	s	1964	    	London|J. Murray|1964	1964		NotFiction	Maori (New Zealand people)|Folklore|Mythology, Maori		GR375.A55	4888303.0	enk	1287046	2	4	4			Maori myths & tribal legends,		True	Maori myths & tribal legends
uc1.$b252108	Nwankwo, Nkem	Nwankwo, Nkem	1936-	1964	1964	s	1964	    	London|A. Deutsch|1964	1964		Fiction|UnknownGenre				1381472.0	enk	6503563	1	4	4			Danda / | $c: Nkem Nwankwo.		True	Danda
pst.000008839107	Green, Graham	Greene, Graham	1904-	1964	1964	s	1964	    	New York|Viking Press|1964].	1964		Bibliographies|Fiction|NotFiction	Fiction|Psychopaths|Teenage boys			316885984.0	xx 	7597786	1	5	4			Brighton Rock.		True	Brighton Rock
pst.000020620158	Kesey, Ken	Kesey, Ken		1964	1964	t	1975	1964	New York|Viking Press|1975, c1964].	1975		Fiction|NotFiction				316848962.0	xx 	9441626	1	4	4			Sometimes a great notion : | a novel / | $c: by Ken Kesey.		True	Sometimes a great notion : a novel
mdp.39076002503444	Taylor, Elizabeth	Taylor, Elizabeth	1912-1975.	1964	1964	t	1983	1964	New York|Dial Press|1983] c1964.	1983		Fiction	Fiction|Deception		PR6039.A928S6 1983	9323413.0	nyu	9928559	1	4	4			The soul of kindness / | $c: Elizabeth Taylor ; with a new introduction by Paul Bailey.		True	The soul of kindness
pst.000043989492	Ngũgĩ wa Thiongʼo	Ngũgĩ wa Thiongʼo	1938-	1964	1964	t	1987	1964	London|Heinemann|1987, c1964.	1987		Fiction|UnknownGenre|NotFiction			PR9381.9.N45	16078013.0	xxk	12274942	1	4	4			Weep not, child / | $c: Ngũgĩ wa Thiongʼo.		True	Weep not, child
mdp.39015066055289	Matthiessen, Peter	Matthiessen, Peter		1965	1965	s	1965	    	New York|Random House|1965	1965		Fiction|NotFiction	Indians of South America|Amazon River Region|Rain forests|Fiction|Missionaries		PZ4.M443At	289035.0	nyu	630337	3	5	4			At play in the fields of the Lord.		True	At play in the fields of the Lord
uc1.$b168570	Boulle, Pierre	Boulle, Pierre	1912-1994.	1965	1965	s	1965	    	New York|Vanguard Press|1965	1965		Fiction			PZ4.B764Gar	711337.0	nyu	1015293	3	4	4			Garden on the moon. | $c: Translation by Xan Fielding.		True	Garden on the moon
mdp.39015009066468	Mydans, Shelley Smith	Mydans, Shelley Smith		1965	1965	s	1965	    	Garden City, N.Y.|Doubleday|1965.	1965	[1st ed.]	Fiction	à Becket, Saint|Statesmen|Great Britain|1118?-1170|England|Thomas|Fiction|Fiction|Christian saints|aÌ Becket, Saint|Henry II, 1154-1189|History		PZ3.M98977Th	311960.0	nyu	1029975	1	4	4			Thomas; | a novel of the life, passion, and miracles of Becket | $c: [by] Shelley Mydans.		True	Thomas; a novel of the life, passion, and miracles of Becket
mdp.39015046859008	Amado, Jorge	Amado, Jorge	1912-2001.	1965	1965	s	1965	    	New York|A.A. Knopf|1965.	1965	1st American ed.	Fiction				1172679.0	nyu	1056823	3	4	4			The two deaths of Quincas Wateryell / | $c: Jorge Amado ; translated from the Portuguese by Barbara Shelby ; illustrated by Emil Antonucci.		True	The two deaths of Quincas Wateryell
mdp.39015005533354	Amado, Jorge	Amado, Jorge	1912-2001.	1965	1965	s	1965	    	New York|Knopf|1965.	1965		Fiction|NotFiction	Fiction in Portuguese|Brazilian writers, 1921- - English texts		PZ3.A478Vi2	347596.0	nyu	1111805	2	4	4			The violent land. | $c: Translated from the Portuguese (Terras do sem fim) by Samuel Putnam. With a new foreword by the author.		True	The violent land
mdp.39015027252801	Baldwin, James	Baldwin, James	1924-1987.	1965	1965	s	1965	    	New York|Dial Press|1965.	1965	The rockpile.--The outing.--The man child.--Previous condition.--Sonny's blues.--This morning, this evening, so soon.--Come out the wilderness.--Going to meet the man.	Fiction|NotFiction	Race relations|Social life and customs|Fiction|African Americans|Fiction		PZ4.B18Gq	275590.0	nyu	1112582	3	5	4			Going to meet the man.		True	Going to meet the man
mdp.39015030113321	Young, Marguerite	Young, Marguerite	1908-1995.	1965	1965	s	1965	    	New York|Scribner|1965.	1965		Fiction|UnknownGenre			PS3547.O49M5	1396183.0	nyu	1189262	3	4	4			Miss MacIntosh, my darling : | a novel /		True	Miss MacIntosh, my darling : a novel
mdp.39015005140101	Andrzejewski, Jerzy	Andrzejewski, Jerzy	1909-1983.	1965	1965	s	1965	    	Middlesex|Penguin Books|1965	1965		Fiction|UnknownGenre	Fiction			4354762.0	enk	1354010	1	4	4			Ashes and diamonds | $c: [by] George Andrzeyevski. Translated from the Polish by D.F. Welsh.		True	Ashes and diamonds
uc1.$b792355	Peters, Lenrie	Peters, Lenrie	1932-2009.	1965	1965	s	1965	    	London|Heinemann Educational|1965	1965		Fiction|UnknownGenre	Fiction		PR9378.9.P46S4x 1979	2362524.0	enk	4453095	2	4	4			The second round / | $c: Lenrie Peters.		True	The second round
hvd.hwki32	Lartéguy, Jean	Lartéguy, Jean	1920-	1965	1965	s	1965	    	New York|Dutton|1965.	1965	[1st ed.]	Fiction			PZ4.L339Ye2	1377764.0	nyu	6655274	2	4	4			Yellow fever. | $c: Translated from the French by Xan Fielding.		True	Yellow fever
uc1.32106012047806	Nabokov, Vladimir Vladimirovich	Nabokov, Vladimir Vladimirovich	1899-1977.	1966	1966	s	1966	    	New York|Phaedra|1966.	1966	[1st ed.	NotFiction				289898.0	nyu	672010	4	4	4			Quartet, | $c: by Vladimir Nabokov.		True	Quartet
mdp.39015011514760	Murdoch, Iris	Murdoch, Iris		1966	1966	s	1966	    	New York|Viking Press|1966	1966		Fiction|NotFiction			PZ4.M974Ti	352592.0	nyu	672493	3	4	4			The time of the angels.		True	The time of the angels
uc1.$b746200	David, Janina	David, Janina	1930-	1966	1966	s	1966	    	London|Hutchinson|1966	1966		NotFiction	Personal narratives, Jewish|World War, 1939-1945		D811.5.D357	9942340.0	enk	806282	2	4	4			A touch of earth; | a wartime childhood.		True	A touch of earth; a wartime childhood
uc1.32106001602918				1966	1965	c	1966	1965	Boston|Houghton Mifflin|1966 [c1965	1966	[1st American ed.]	NotFiction				671852.0	mau	980920	4	4	4			Silence; | a novel,		True	Silence; a novel
mdp.39015002650979	Beckett, Samuel	Beckett, Samuel	1906-1989.	1966	1966	s	1966	    	London|Calder and Boyars|1966.	1966	[Special ed. Hors Commerce for Scholars].	Short stories|Fiction|NotFiction			PR6003.E282M62 1966	1394618.0	enk	1204013	2	4	4			More pricks than kicks.		True	More pricks than kicks
inu.32000007550439	Diop, Birago	Diop, Birago		1966	1966	s	1966	    	London|Oxford University Press.|1966.	1966		Fiction			GR350.D513	653011.0	enk	1277058	4	4	4			Tales of Amadou Koumba /		True	Tales of Amadou Koumba
mdp.39015009381305	Franklin, H. Bruce (Howard Bruce)	Franklin, H. Bruce (Howard Bruce)	1934-	1966	1966	s	1966	    	New York|Oxford University Press|1966.	1966		Fiction|NotFiction	Science fiction, American		PZ1.F874FuPS648.S3	711889.0	nyu	1441793	1	4	4			Future perfect; American science fiction of the nineteenth century | $c: [by] H. Bruce Franklin.		True	Future perfect; American science fiction of the nineteenth century
mdp.39015008978879	Zelazny, Roger	Zelazny, Roger	1937-	1967	1967	s	1967	    	New York|Avon|1967	1967		Fiction|UnknownGenre|NotFiction				6446183.0	nyu	119905	1	4	4			Lord of light.		True	Lord of light
mdp.39015003341230	Findley, Timothy	Findley, Timothy		1967	1967	n	1967	    	London|Macdonald|1967.	1967		Fiction|NotFiction	Fiction|Ontario|Family			3450704.0	enk	753074	2	4	4			The last of the crazy people.		True	The last of the crazy people
mdp.39015065322904	Tarsis, Valeriĭ	Tarsis, Valeriĭ	1908-	1967	1967	s	1967	    	London|Collins; Harvill P.|1967.	1967		Fiction|NotFiction			PZ4.T193Pl	6574281.0	enk	1060955	2	4	4			The pleasure factory		True	The pleasure factory
