"docid"	"author"	"realname"	"pseudonym"	"gender"	"nationality"	"authordate"	"inferreddate"	"firstpub"	"latestcomp"	"allcopiesofwork"	"copiesin25yrs"	"enumcron"	"imprint"	"genres"	"subjects"	"category"	"shorttitle"
"njp.32101064914821"	"Martyn, Sarah Towne (Smith), Mrs"			"f"	"us"	"1805-1879."	1869		1869	1	1		"New York;The American tra"	"Fiction"	"Seige, 1565|Fiction|Knigh"	"novel"	"The crescent and the cross. A story of the siege of Malta"
"njp.32101066459015"	"Gibbon, Charles"			"m"	"uk"	"1843-1890."	1881		1881	2	2	"v.2"	"London;Chatto & Windus;18"	"Fiction"		"novel"	"A heart's problem"
"uc2.ark+=13960=t2n58fd17"	"Optic, Oliver"			"m"	"us"	"1822-1897."	1895		1895	1	1		"Boston;Lee and Shepard;18"			"juvenile"	"Seek and find;"
"mdp.39015063937059"	"Pratt, Theodore"			"m"	"us"	"1901-1969"	1937		1937	1	1		"New York|E. P. Dutton & c"	"Fiction"		"novel"	"Murder goes in a trailer;"
"mdp.39015022285798"	"Anaya, Rudolfo A"			"m"	"us"	"b. 1937"	1979		1979	1	1		"Albuquerque|University of"	"Fiction"		"novel"	"Tortuga : a novel"
"uc1.b4351525"	"Lewis, Robert"			"m"	"us"	"1916-"	1967		1967	2	2		"New York|Simon and Schust"	"NotFiction"		"novel"	"Michel, Michel; a novel"
"uc1.b4102448"	"Newman, John Henry"			"m"	"uk"	"1801-1890."	1856	1855	1856	8	2		"New York;Boston;D. & J. S"	"Fiction|NotFiction"	"Church history|Primitive "	"novel"	"Callista; a sketch of the third century"
"uc1.$b702262"	"Deitrick, Marion Rolfe Johnson"					"1903-"	1926		1926	2	2		"Lima, Peru|The West Coast"	"NotFiction"	"Tacna-Arica question"	"nonfic"	"What price Tacna-Arica?"
"uc2.ark+=13960=t5s75cj3s"	"Smart, Hawley"			"m"	"uk"	"1833-1893."	1871		1871	6	6	"v.1"	"London;R. Bentley;1871."			"novel"	"Cecile; or, Modern idolaters"
"mdp.39015025820856"	"Harnack, Curtis"			"m"	"us"	"1927-2013"	1977		1977	2	2		"Garden City, N.Y.|Doubled"	"Fiction"		"novel"	"Under my wings everything prospers"
"uc1.$b703452"	"Mass, Nuri"			"f"	"au"		1956		1956	1	1		"Sydney|Writers' Press|195"	"NotFiction"	"Indians of South America|"	"juvenile"	"Where the Incas trod;"
"uc1.$b301106"	"Lawson, Will"			"m"	"au"	"1876-1957."	1939	1936	1939	1	1		"Sydney|New Century Press|"	"NotFiction"		"novel"	"When Cobb and Co. was king"
"uc1.b3325432"	"Edgeworth, Maria"			"f"	"uk"	"1768-1849."	1817		1817	7	4	"v. 3"	"London;Printed for R. Hun"	"Fiction|NotFiction"		"novel"	"Ormond"
"njp.32101068168945"	"Fothergill, Jessie"			"f"	"uk"	"1851-1891."	1881		1881	1	1		"New York;H. Holt;1881."	"Fiction"		"novel"	"One of three, : and, Made or marred"
"mdp.39015013004612"	"Donchev, Anton"			"m"	"bu"	"b. 1930"	1967		1967	3	3		"London|Owen|1967"	"Fiction"		"novel"	"Time of parting: a novel;"
"uiuo.ark+=13960=t0ht3526q"	"Mainwaring, Kate"			"f"	"uk"		1873		1873	3	3	"v.2"	"London;S. Tinsley;1873."			"novel"	"Is it for ever?"
"mdp.39015006565108"	"Hunter, Mollie"			"f"		"1922-"	1968		1964	1	1		"New York|Avon|1968, c1964"	"UnknownGenre"		"novel"	"The kelpie's pearls"
"uiuo.ark+=13960=t3jw8vm7c"							1810		1810	1	1	"v.4"	"London;Printed for the au"			"novel"	"The adulteress ; or, anecdotes of two noble families"
"uc2.ark+=13960=t0tq5t878"							1854		1854	2	2		"Boston;Phillips, Sampson,"		"Children's stories|Childr"	"juvenile"	"The Cheerful heart; or, ''A silver lining to every cloud.''"
"uc1.b4350583"	"Panati, Charles"			"m"	"us"	"1943-"	1982		1982	1	1		"New York, N.Y.|St. Martin"	"Fiction"		"novel"	"The pleasuring of Rory Malone"
"hvd.rsmcsi"	"Adams, Hannah"					"1755-1831."	1801		1801	1	1		"Boston;Printed by and for"	"Fiction"	"Religion|Dictionaries"	"nonfic"	"A view of religions, in two parts. Pt.I. Containing an alphabetical compendium of the various religious denominations, which have appeared in the world, from the beginning of the Christian era to the present day. Pt.II. Containing a brief account of the different schemes of religion now embraced among mankind. The whole collected from the best authors, ancient and modern"
"mdp.39015016452966"	"Barlow, James"			"m"	"uk"	"1921-1973"	1962		1961	1	1		"New York|Simon and Schust"	"Fiction"		"novel"	"Term of trial"
"uc2.ark+=13960=t8mc8zr77"	"Free, Richard William"						1904		1904	3	3		"London;W. Heinemann;1904."		"London|Poor|IsBiographica"	"nonfic"	"Seven years' hard"
"wu.89001048909"	"Reade, Charles"			"m"	"uk"	"1814-1884."	1800		1800	1	1	9	"New York|Collier|1902?"	"NotFiction"		"novel"	"The works of Charles Reade"
"mdp.39015054076024"	"Silko, Leslie Marmon"			"f"	"us"	"1948-"	1991		1991	1	1		"New York|Simon & Schuster"	"Fiction|Historical fictio"		"novel"	"Almanac of the dead : a novel"
"mdp.39015062986024"	"Blasco Ibáñez, Vicente"			"m"	"sp"	"1867-1928."	1920		1920	1	1		"New York;E. P. Dutton & c"	"NotFiction"		"novel"	"Woman triumphant (La maja desnuda)"
"mdp.39015063540085"	"Baird, Irene"			"f"			1937		1937	1	1		"Philadelphia|Toronto|J. B"	"Fiction"		"novel"	"John"
"mdp.39015030716958"	"Thubron, Colin"			"m"	"uk"	"1939-"	1977		1977	1	1		"London|Heinemann|1977."	"Fiction"		"novel"	"The god in the mountain : a novel"
"uc1.32106010377890"	"Soyinka, Wole"			"m"	"ni"	"b. 1934"	1965	1964	1965	3	3		"New York|Africana Pub. Co"	"Fiction|NotFiction"		"novel"	"The interpreters"
"pst.000003824955"	"Flaubert, Gustave"			"m"	"fr"	"1821-1880."	1904	1856	1880	1	1	"v.2"	"Akron, O.;St. Dunstan Soc"	"NotFiction"		"novel"	"Madam Bovary, including a complete report of the trial of the author. Aboard the Cange. Novembre"
"nyp.33433082352042"	"baron de, Lamothe-Langon, Etienne-Léon"			"m"	"fr"	"1786-1864."	1830		1830	8	4	"v. 1"	"London;Whittaker, Treache"	"ContainsBiogMaterial|NotF"	"comtesse|Du Barry, Jeanne"	"novel"	"Memoirs of Madame Du Barri"
"wu.89098012545"	"Bradshaw, Margaret"			"f"			1897		1897	1	1		"Boston;J. H. Earle;c1897."	"Fiction"		"novel"	"My heart remembers how"
"mdp.39015046831361"	"Theroux, Paul"			"m"	"us"	"b 1941"	1982	1981	1982	2	2		"Boston|Houghton Mifflin|1"	"Fiction"		"novel"	"The Mosquito Coast : a novel"
"uc1.b3727846"	"Stacton, David"			"m"	"us"	"1925-1968."	1958		1958	1	1		"London|Faber and Faber|19"	"NotFiction"	"Akhenaton|Queen of Egypt|"	"novel"	"On a balcony"
"mdp.39015050980864"	"Tinniswood, Peter"			"m"	"uk"	"1936-2003."	1986		1986	1	1		"London|Pavilion Books|198"	"UnknownGenre"		"novel"	"Uncle Mort's north country"
"uc2.ark+=13960=t5p846g0d"	"Dalziel, James"			"m"	"uk"		1907		1907	1	1		"London;T. Fisher Unwin;19"			"shortstories"	"In the first watch"
"mdp.39015056303046"	"Caswell, Brian"			"m"	"au"	"1954-"	2002		2002	1	1		"St. Lucia, Qld.|Universit"	"Novel"	"Young adult fiction, Aust"	"novel"	"The full story"
"mdp.39015077669524"	"Golightly, Walton"			"m"	"sa"	"b. 1966"	2008		2008	1	1		"London|Quercus|2008."	"Fiction|Historical fictio"	"1787?-1828|Fiction|Zulu ("	"novel"	"AmaZulu : being the many divers adventures of the Induna & the boy among the People of the Sky in the time of Shaka kaSenzangakhona, King of Kings"
"uc2.ark+=13960=t45q4t061"	"Higgins, Thomas W"			"m"			1858		1858	1	1		"Boston;Published for the "			"novel"	"The crooked elm, or, Life by the way-side"
"uva.x004786557"	"Barbauld, (Anna Letitia), Mrs"			"f"	"uk"	"1743-1825."	1814		1814	2	2		"Dublin;J. Cumming;1814."	"NotFiction"	"Readers"	"juvenile"	"Lessons for children from three to four years old"
"uc1.b3581552"	"Mitford, Mary Russell"			"f"	"uk"	"1787-1855."	1837		1837	3	3		"London;Saunders and Otley"	"Fiction"		"shortstories"	"Country stories"
"uc2.ark+=13960=t9j38mf0k"	"Stimson, Frederic Jessup"			"m"	"us"	"1855-1943."	1896		1896	1	1		"New York;Charles Scribner"		"King Philip's War, 1675-1"	"novel"	"King Noanett"
"mdp.39015054294908"	"Littell, Robert"			"m"	"us"	"1935-"	2002		2002	1	1		"New York|Overlook Press|2"	"Fiction"	"United States|Fiction|Int"	"novel"	"The company : a novel of the CIA"
"mdp.39015024390315"	"Norris, Kathleen Thompson"			"f"	"us"	"1880-1966."	1932		1932	1	1		"New York|Chicago|A. L. Bu"	"Fiction"		"novel"	"Treehaven"
"mdp.39015006571692"	"Coles, Manning, pseud"	"Manning, Adelaide|Coles, Cyril"		"u"	"uk"		1945		1945	1	1		"Garden City, New York|Pub"	"Fiction"		"novel"	"Green hazard"
"uiuo.ark+=13960=t1zc8fb6b"	"Lockhart, Laurence W. M"			"m"			1871		1871	3	3	"v.1"	"Edinburgh ; London;W. Bla"			"novel"	"Fair to see"
"dul1.ark+=13960=t46q2t31h"	"Andrews, Charles"			"m"			1815		1815	3	3		"New York;Printed for the "		"War of 1812|United States"	"nonfic"	"The prisoners' memoirs"
"hvd.hn2ghd"	"Sanders, Charlotte"			"f"			1803		1803	1	1		"London;Printed for J. Maw"	"Juvenile audience|Fiction"		"juvenile"	"Holidays at home : written for the amusement of young persons"
"mdp.39015029573493"	"Higgins, Charles J"			"m"		"1871-"	1954		1954	1	1		"Boston|Meador Pub. Co.|19"	"Fiction"	"Fiction|Crusades"	"novel"	"The maid of Keràk"
"uiuo.ark+=13960=t9g44zz14"	"Grey, Oliver"			"m"			1886		1886	3	3	"v.2"	"London;Remington;1886."		"823B8133V"	"novel"	"A virgin widow"
"nyp.33433075744825"	"Oxenham, John"	"Dunkerley, William Arthur"		"m"	"uk"	"1852-1941."	1905	1902	1905	1	1		"London [etc.;Cassell and "	"Fiction"	"English fiction|Fiction|H"	"novel"	"Under the iron flail"
"mdp.39015029714352"	"Rotor, Arturo B (Arturo Belleza)"			"m"	"ph"	"1907-1988"	1937		1937	1	1		"Manila|Philippine Book Gu"	"Fiction"		"shortstories"	"The wound and the scar; selected stories"
"mdp.39015032903190"	"Haugaard, Erik Christian"						1993		1993	1	1		"Niwot, Colo.|Roberts Rine"	"NotFiction"	"United States|Pirates|Juv"	"juvenile"	"Under the black flag"
"mdp.39015056033494"	"Morgan, (Sydney), Lady"			"f"	"ir"	"1783-1859."	1811	1811	1811	5	5	"v.1"	"London;Printed for J. J. "	"Fiction|NotFiction"		"novel"	"The missionary: an Indian tale"
"nnc1.0043378153"	"Maturin, Charles Robert"			"m"	"ir"	"1780-1824."	1812		1812	4	4	"v.3"	"London;Printed for Henry "	"Fiction"		"novel"	"The Milesian chief.  A romance"
"uiuo.ark+=13960=t08w42g96"	"Pigott, Harriet"			"f"	"uk"	"1775-1846"	1804		1804	4	4	"v.1"	"London;Parsons;1804."			"novel"	"The pride of ancestry: or, Who is she?"
"hvd.hwecmn"	"James, G. P. R. (George Payne Rainsford)"			"m"	"uk"	"1801?-1860."	1835		1835	2	2	"v.1"	"New-York;Harper;1835."	"Fiction"		"novel"	"The Gipsy : a tale / by (G.P.R. James)"
"uc2.ark+=13960=t5q815650"	"Hawthorne, Nathaniel"			"m"	"us"	"1804-1864."	1883	1853	1864	1	1	"v.04"	"Cambridge;Printed at the "			"juvenile"	"Tanglewood Tales"
"mdp.39076006767078"	"Kipling, Rudyard"			"m"	"uk"	"1865-1936."	1949		1936	1	1		"London|Macmillan|1949."	"Fiction"		"shortstories"	"Debits and credits"
"mdp.39015038922723"	"Lewis, C. S. (Clive Staples)"			"m"	"uk"	"1898-1963."	1956		1956	3	3		"London|The Bodley Head|19"	"NotFiction"		"juvenile"	"The last battle, a story for children;"
"mdp.39015071202348"	"Schoolland, Marian M"			"f"		"1902-"	1954		1954	1	1		"Grand Rapids, Mich.|W.B. "	"Fiction"	"1811-1876|Dutch Americans"	"novel"	"A land I will show thee, a novel"
"miun.aje0708.0011.001"	"Huxley, Aldous"			"m"	"uk"	"1894-1963."	1946		1946	1	1	"v.11"	"London|Chatto & Windus|19"	"NotFiction"		"novel"	"[The collected works of Aldous Huxley]"
"mdp.39015048903887"	"Marie, Queen, consort of Ferdinand I, King of Romania"			"f"	"ro"	"1875-1938."	1926		1926	1	1		"New York|Alfred A. Knopf|"	"Fiction"		"novel"	"The voice on the mountain : a story for those who understand"
"uiuo.ark+=13960=t8nc6mq2s"	"Trollope, Thomas Adolphus"			"m"	"uk"	"1810-1892."	1863		1863	4	4	"v.2"	"London;Chapman and Hall;1"			"novel"	"Giulio Malatesta"
"mdp.39015047446235"	"Rinaldi, Nicholas"			"m"	"us"	"1934-"	1999		1999	1	1		"New York|Simon & Schuster"	"Love stories|Fiction"	"Fiction|Malta|History|Wor"	"novel"	"The jukebox queen of Malta"
"uiuo.ark+=13960=t3st87x1j"	"Warner, Miss"			"f"	"uk"		1808		1808	3	3	"v.1"	"Bath;Printed by Richard C"			"novel"	"Herbert-Lodge"
"nyp.33433082284054"							1845		1845	1	1		"New York;J.C. Riker;1845."	"Fiction"	"Gift books"	"shortstories"	"The Hawthorn : a Christmas and New Year's present.  MDCCCXLV"
"uc1.32106000245727"	"King, Alexander"			"m"		"1900-1965."	1961		1961	2	2		"New York|Simon and Schust"	"NotFiction"		"nonfic"	"I should have kissed her more"
"hvd.hn1q45"							1839		1839	1	1	"v.1"	"Philadelphia;Lea & Blanch"	"Fiction"		"novel"	"Concealment: a novel"
"inu.39000005640151"	"Kellett, E. E. (Ernest Edward)"			"m"	"uk"	"1864-1950."	1930		1930	1	1		"London|Constable|1930."	"NotFiction"		"novel"	"The conflict : a saga of the seventh century"
"mdp.39015053616549"	"Morrow, James"			"m"	"us"	"1947-"	1981		1981	3	3		"New York|Holt, Rinehart a"	"Fiction|NotFiction"		"novel"	"The wine of violence"
"nyp.33433081587580"	"Ridge, W. Pett (William Pett)"			"m"	"uk"	"d. 1930."	1905		1905	1	1		"London;Methuen;1905."	"Novel"		"novel"	"Mrs. Galer's business"
"uc1.$b300883"	"Hitchens, Dolores"			"f"	"us"	"1907-1973."	1942		1942	1	1		"Garden City, N.Y.|Publish"	"Fiction"		"novel"	"The alarm of the black cat"
