docid	author	realname	pseudonym	gender	nationality	authordate	inferreddate	firstpub	latestcomp	allcopiesofwork	copiesin25yrs	enumcron	imprint	genres	subjects	category	shorttitle
uc2.ark+=13960=t1rf5nw94	Macdonald, Frederika						1914		1914	1	1		London;Edinburgh;T. C. & 		Heger, Z|Mme|Heger, Const		The secret of Charlotte Bront?? followed by some reminiscences of the real Monsieur and Madame Heger
uiuo.ark+=13960=t9h427g45	Jefferies, Richard					1848-1887.	1882		1882	4	3	v.2	London;Sampson Low, Marst	Fiction			Bevis
njp.32101068142791	Howells, William Dean					1837-1920.	1876		1876	1	1		Boston;James R. Osgood;18	Fiction			A day's pleasure
nyp.33433082285945	Stratemeyer, Edward					1862-1930.	1902		1902	1	1		Boston;Lee and Shepard;19	NotFiction			Richard Dare's venture; or, Striking out for himself
osu.32435055406557	Marlowe, Stephen					1928-2008.	1962		1962	1	1		Greenwich, Conn.|Fawcett|	Fiction			Jeopardy is my job
osu.32435004561866	Hunt, Frederick					1892-	1947		1947	1	1		New York|Roy publishers|1	Fiction	Caroline Mathilde|Fiction		Royal physician, an historical novel
inu.39000001424931	Ajayi, Tolu						1985		1985	1	1		Lagos, Nigeria|Granny Fat	Fiction			The lesson : a novel
uc1.$b521788	Hugo, Victor					1802-1885.	1892		1885	1	1	v. 16	Philadelphia;G. Barrie;c1	NotFiction			The novels, complete and unabridged, of Victor Hugo
nyp.33433074871793	Kenealy, Edward Vaughan					1819-1880.	1869		1869	6	6	v. 3	London;T. C. Newby;1869.	Fiction|NotFiction	1713-1776|Montagu, Edward		Edward Wortley Montagu. An autobiography [ficious]
nyp.33433006216364	Reeder, A. P						1888		1888	2	2		San Francisco;Carson;1888	Fiction			Around the golden deep : a romance of the Sierras
osu.32435069549608	Skinner, John					1914-	1959		1959	1	1		Boston|Christopher Pub. H	NotFiction			Spare not for their crying
mdp.49015002138023	Meredith, George					1828-1909.	1896		1896	1	1	v.6	London;Constable;1909-11	Bibliographies|NotFiction			Evan Harrington; a novel
nyp.33433074930110	Brontë, Charlotte					1816-1855.	1849		1849	8	2	v. 2	Leipzig;B. Tauchnitz;1849	Novel|Fiction|NotFiction	English fiction		Shirley : a tale
pst.000005739998	Lange, Carl W						1956		1956	1	1		New York|AP Books|1956.	NotFiction			The other horizon
nyp.33433074824370	Batchelor, David O. (David Oren)					1865-	1910		1910	1	1		Boston;Sherman, French & 	Fiction	To 1548|History|Fiction		The unstrung bow : a story of conquest
uc1.b3711256	Levin, Meyer					1905-1981.	1968		1967	3	3		New York|Simon and Schust	Fiction			Gore and Igor; an extravaganza
mdp.39015030709128	Read, Opie Percival					1852-1939.	1914		1914	2	2		Chicago;The Reilly & Brit	NotFiction			The new Mr. Howerson
uc1.b3548053	Reade, Charles					1814-1884.	1875		1875	1	1		New York;Harper;1875.	Fiction			Foul play : a novel
nyp.33433082361951	Johnson, Rossiter					1840-1931.	1892		1892	1	1		New York;C. Scribner's so	Juvenile audience|Fiction			The end of a rainbow; an American story
mdp.39015031311270	Stern, G. B. (Gladys Bronwyn)					1890-1973.	1922		1922	3	3		New York;A. A. Knopf;1922	Fiction			The room
uc1.$b86997	Buck, Pearl S. (Pearl Sydenstricker)					1892-1973.	1951		1951	2	2		New York|J. Day Co.|1951	Fiction			God's men
mdp.39015059376718	Colcord, Lincoln					1883-1947.	1922		1922	1	1		New York;Macmillan;1922.	Fiction			An instrument of the gods, and other stories of the sea
mdp.39015022638202	Heather, John Fry					d. 1886.	1851		1851	1	1	plates	London;J. Weale;1851.	NotFiction	Geometry, Descriptive		An elementary treatise on descriptive geometry
uiuo.ark+=13960=t73v05w2z	Pinkney, Jane Vaughan						1850		1850	3	3	v.1	London;T.C. Newby;1850.				Sir Arthur Bouverie
nyp.33433075786222	Weyman, Stanley John					1855-1928.	1894		1894	9	8		Leipzig;B. Tauchnitz;1894	Fiction|NotFiction	France|Fiction|Fiction|Ri		Under the red robe
yale.39002009846560	Wilkinson, Eliza (Eliza Yonge)						1839		1839	3	1		New York;S. Colman;1839.	NotFiction	Revolution, 1775-1783|His		Letters of Eliza Wilkinson, during the invasion and possession of Charleston, S.C., by the British in the Revolutionary War
inu.30000010414385	Colum, Padraic					1881-1972.	1907		1907	1	1		Dublin;Maunsel & co., ltd	NotFiction			Studies
mdp.39015005003499	Bawden, Nina					1925-2012.	1968		1968	3	3		New York|Harper & Row|196	Fiction			The grain of truth
uiuo.ark+=13960=t3qv3sr65	Bristow, Amelia					b. 1783.	1828		1828	2	2	v.1	London;T. Gardiner and So				Emma de Lissau
uc1.b4392661	Caturbhujamiśra						1848		1848	1	1		Calcutta;W. Ridsdale;1848	NotFiction			The Prem sagur
uc1.$b56745	Grey, Robert Munson						1937		1937	1	1		Chicago|Willett, Clark|19	NotFiction			I, Yahweh, a novel in the form of an autobiography
uc1.$b404102	Coxhead, Nona						1968		1968	1	1		New York|B. Geis Associat	Fiction			The monkey-puzzle tree; a novel
mdp.39015040571328	Rossner, Judith						1997		1997	1	1		New York|Nan A. Talese|19	Domestic fiction|Fiction|	New Mexico|Mothers and da		Perfidia : a novel
mdp.39015077145541	Gray, Clio						2008		2008	1	1		London|Headline|2008.	Fiction|Detective and mys	Fiction|Investigation|Sto		Envoy of the black pine
mdp.39015018519523	Sudarshan, Vanchinathan					1962-	1988		1988	1	1		Calcutta|Writers Workshop	Fiction			A sense of ending : ten stories
uc1.b287480	Moore, Thomas George						1809		1809	3	3	v. 1	London;Printed for H. Col				The bachelor
mdp.39015028390121	Scott, Walter, Sir					1771-1832.	1829		1829	1	1	v.11	Edinburgh;R. Cadell;1829-	Fiction			Waverley novels
uiuo.ark+=13960=t2b85x205	Surr, T. S						1807		1807	2	2	v.1	London;Hughes;1807.				The mask of fashion;
uc1.$b323021	Benefield, Barry					b. 1877.	1935		1935	2	2		New York|Reynal & Hitchco	NotFiction			Valiant is the word for Carrie
uiuo.ark+=13960=t6rx9x944	Robinson, F. W. (Frederick William)						1872		1872	3	3	v.3	London;Hurst and Blackett				Wrayford's ward, and other tales
nyp.33433066655733	Ritchie, Leitch					1800?-1865.	1831		1831	2	2	v. 1-2	New York;J. & J. Harper;1	Fiction|NotFiction	Fiction|History		The romance of history. France
mdp.39015059423064	Kelly, William Henry					1864-1939.	1940		1939	1	1		Boston|B. Humphries, inc.	Fiction			Facts, fables, and fancies
uc1.b4104109	Porter, Jane					1776-1850.	1810		1810	14	7	v. 2	New York;D. Longworth;181	Fiction|NotFiction	Sir|King of Scots|1274-13		The Scottish chiefs : a romance : five volumes in two
mdp.39015014538360	Abbas, Zainab Ghulam						1957		1957	3	3		Karachi|Pakistan Publicat	NotFiction	Folklore|Pakistan|India|T		Folk tales of Pakistan
uiuo.ark+=13960=t58d0m350	Burdett, C. D, Mrs						1828		1828	3	3	v.3	London;H. Colburn;1828.				At home
uiuo.ark+=13960=t46q2jv9x	Harley, St. John						1876		1876	3	3	v.3	London;Tinsley Brothers;1				Eunice
mdp.39015025280705	Dillard, Annie						1992		1992	2	2		New York|HarperCollins Pu	Fiction|Historical fictio	Large type books|Fiction|		The living
uiuo.ark+=13960=t54f2dt68	Scotus, Johannes						1862		1862	2	2	v.2	London;Saunders, Otley, a				The weird of the Wentworths;
uiuo.ark+=13960=t5k93g516	Burney, Sarah Harriet					1772-1844.	1816		1816	7	7	v.1	London;H. Colburn;1816-18	Fiction			Tales of fancy
uc1.b3295282	Watkins, Wal					1922-	1963		1963	1	1		Adelaide|Rigby|1963.	Fiction			Race the lazy river
hvd.hxkelx	Brunton, Mary					1778-1818.	1811		1811	9	7	v.1	Edinburgh;Printed by G. R	Fiction|NotFiction			Self-control: a novel
inu.30000107396149	Morountonu, Femi					1967-	2003		2003	1	1		Osogbo, Osun State [Niger	Fiction			This is our time
mdp.39015059404007	Harré, Thomas Everett					1884-	1935		1935	1	1		New York|The Macaulay com	Fiction	1818-1861|Montez, Lola|Fi		The heavenly sinner; the life and loves of Lola Montez
uc2.ark+=13960=t4pk09h5t	Hughes, Rupert					1872-1956.	1915		1915	1	1		New York;A.L. Burt;c1915.				Empty pockets
uiuo.ark+=13960=t56d67620	Francis, Sophia L						1809		1809	4	4	v.4	London;H. Colburn;1809.				Angelo Guicciardini, or, The bandit of the Alps
njp.32101068176690	Davies, Christiana Jane					1822 or 3-1891	1854		1854	3	3	v.2	London;Hurst and Blackett				The History of Herbert Lake
hvd.hwjw3g	Edgeworth, Maria					1767-1849.	1821		1821	11	4	v.1	London;R. Hunter and Bald	Juvenile audience|Fiction	English fiction|Conduct o		Moral tales
mdp.39015028917642	Aṃsala, Kusuma						1993		1993	1	1		New Delhi|Har-Anand Publi	Fiction			Sheltering shadows, a novel
uc2.ark+=13960=t37082q9d	Russell, William Clark					1844-1911.	1874		1874	1	1	v.3	London;R. Bentley;1874.				The deceased wife's sister, and My beautiful neighbour
hvd.hwiwh6	Austen, Jane					1775-1817.	1833		1817	3	2		London;Richard Bentley;Ed	Fiction	English fiction		Mansfield Park : a novel
uc1.b4439362	Gallo, Philip						1983		1983	1	1		Omaha|The University of N	NotFiction			Some roses
uiuo.ark+=13960=t5q81zv8g	Walker, George					1772-1847.	1803		1803	3	3	v.1	London;Printed for G. Wal		823W15D		Don Raphael
mdp.39015016414438	Martin, Sylvia Pass					1913-	1957		1957	1	1		New York|Harper|c1957	Fiction	Tussaud, Marie|Fiction|17		I, Madame Tussaud
uiuo.ark+=13960=t2z32gn5j	West						1802		1802	3	3	v.1	London;Printed by A. Stra				The infidel father
uiuo.ark+=13960=t8df7873r	Lytton, Rosina Bulwer Lytton, Baroness						1843		1843	2	2	v.2	London;E. Bull;1843.		Fiction|1548-1587|Grand-D		Bianca Capello
nyp.33433082297213	Thoms, William John					1803-1885.	1846		1846	1	1		New York;Wiley and Putnam	Juvenile audience|Fiction	Heroes|Chivalry|England|T		Gammer Gurton's famous histories : of Sir Guy of Warwick, Sir Bevis of Hampton, Tom Hickathrift, Friar Bacon, Robin Hood, and the King and the cobbler
nyp.33433074859947	Anstey, F					1856-1934.	1899		1899	2	2		New York;D. Appleton;1899	Fiction			Love among the lions : a matrimonial experience
njp.32101066381979							1873		1873	1	1		Boston;American tract soc	NotFiction	England|1832-1868|Poor|Wo		Homes and hospitals: or, Two phases of woman's work, as exhibited in the labors of Amy Dutton and Agnes E. Jones
uiuo.ark+=13960=t80k2nk22	Burney, Sarah Harriet					1772-1844.	1816		1816	7	7	v.2	London;H. Colburn;1816-18	Fiction			Tales of fancy
uc1.b4104441	Ruffini, Giovanni					1807-1881.	1861		1861	3	1		Leipzig;B. Tauchnitz;1861	NotFiction	Italy|Fiction|History|Fic		Doctor Antonio
uva.x030788126	Ellison, Edith Nicholl Bradley						1908		1908	1	1		New York;Broadway publish	NotFiction			The burnt-offering
mdp.39015027551335	Chute, Marchette					1909-1994.	1954		1954	2	2		New York|Dutton|1954.	Juvenile audience|Fiction	London|Theater|Fiction|Hi		The wonderful winter
uiuo.ark+=13960=t1bk20n9n	Scargill, William Pitt					1787-1836.	1828		1828	3	3	v.1	London;Hunt and Clarke;18				Penelope, or, Love's labour lost
dul1.ark+=13960=t3126tf0n	Bird, Robert Montgomery					1806-1854.	1837		1837	2	2	v.1	Philadelphia;Carey, Lea &				Nick of the woods =
nyp.33433074870720	Hill, John A. (John Alexander)					1858-1916.	1899		1899	2	2		New York;Doubleday & McCl	Fiction			Stories of the railroad, by John A. Hill
mdp.39015014398153	Hunt, William Holman					1827-1910.	1905		1905	2	2	v.1	New York;London;The Macmi	NotFiction	Painters|Pre-Raphaelitism		Pre-Raphaelitism and the pre-Raphaelite brotherhood
osu.32435066780131	Carew, Jean					1899-	1940		1940	1	1		New York|Arcadia House, I	Fiction	Fiction|Families|Death|Pa		Sing no sad songs
nnc1.1002220156	Severance, Mark Sibley					1846-	1878		1878	2	2		Boston;Houghton, Mifflin 	Fiction			Hammersmith: his Harvard days
nyp.33433069339749	M. Mignet, (François-Auguste-Marie-Alexis)					1796-1884.	1845		1845	1	1	v. 1	Paris;Firmin Didot fr??re	NotFiction	1789-1815|History|Revolut		Histoire de la révolution française, depuis 1789 jusqu'en 1814;
mdp.39015050558405	Junker, Karin Stensland						1964		1964	2	2		New York|Abingdon Press|1	NotFiction	Children with mental disa		The child in the glass ball
uc1.31158005355168	Bjørnson, Bjørnstjerne					1832-1910.	1882		1882	1	1	v.2	New York;Doubleday, Page;	NotFiction			Works of Björnstjerne Björnson
uiuo.ark+=13960=t08w42q2z	Spender, Lily						1879		1879	3	3	v.3	London;Hurst and Blackett				Godwyn's ordeal
mdp.39015051353996	Bradbury, Malcolm					1932-2000.	1987		1987	3	3		London|Hutchinson|1987.	Fiction			Cuts
nyp.33433081938411	Savage, William T, Mrs						1865		1865	1	1		Boston;Loring;1865.	Fiction			Miramichi
coo.31924013535061	Philips, F. C. (Francis Charles)					1849-1921.	1914		1914	1	1		Leipzig;B. Tauchnitz;1914	NotFiction			Judas, the woman
nyp.33433076029788	Sedgwick, Catharine Maria					1789-1867.	1835		1835	9	8	v. 2	New York;Published by Har	Bibliographies|Fiction	Domestic fiction|Revoluti		"The Linwoods : or, ""Sixty years since"" in America"
mdp.39015063544467	Cox, Erle						1928		1928	2	1		New York|Rae D. Henkie co	Fiction			Out of the silence, a novel
uc1.$b137477	Tutein, Peter						1938		1938	1	1		New York|G.P. Putnam's so	NotFiction			The sealers
njp.32101067632651	Elder, William					1806-1885.	1854		1854	1	1		New York;J. C. Derby;Bost	Fiction			Periscopics: or, Current subjects extemporaneously treated
mdp.39015073749023							1823		1823	1	1	v.33	London;Printed for C. and	Fiction	English essays		Observer
mdp.39015055478666	Zafris, Nancy						2002		2002	1	1		New York|BlueHen Books|20	Fiction	Family-owned business ent		The metal shredders
mdp.39015004847714	Carlyle, Thomas					1795-1881.	1871		1871	3	3	v.33	London;Chapman & Hall;187	NotFiction			Wilhelm Meister
njp.32101066597434	Baring-Gould, S. (Sabine)					1834-1924.	1890		1890	7	7	v. 2	London;Methuen;1890.	Fiction|NotFiction			Arminell, a social romance
uc1.32106001624003	Mishima, Yukio					1925-1970.	1959		1959	5	5		New York|Knopf|1959.	Fiction	Temples, Buddhist|Young m		The temple of the golden pavilion
nyp.33433076022254	Southworth, Emma Dorothy Eliza Nevitte					1819-1899.	1860		1860	1	1		Philadelphia;T.B. Peterso	Fiction	American fiction		The mother-in-law. A tale of domestic life
nyp.33433074814975	White, J. J. (Joseph James)					1888-	1915		1915	1	1		Chicago;The Howell Compan	NotFiction	Ford automobile		Funabout Fords
njp.32101038171995	Ireland, W. H. (William Henry)					1777-1835.	1807		1807	1	1		London;Printed by J. Smee	Fiction	Politics and government|A		All the blocks! : or, an antidote to 'All the talents'. A satirical poem in three dialogues
uc1.b2832376	Target, G. W. (George William)						1966		1966	1	1		London|G. Duckworth|1966.	Fiction			The scientists : a novel
mdp.39015057013693	Conrad, Earl						1968		1968	1	1		New York|Modern Literary 	Fiction	Overpopulation|Fiction|Ca		The Da Vinci machine : tales of the population explosion
uc1.$b56572	Fletcher, Inglis					1879-1969.	1940		1940	1	1		Indianapolis|New York|Bob	Fiction	Fiction|History		Raleigh's Eden, a novel
njp.32101075727980							1840		1840	1	1	vol. 12	London;Printed for the Pe	Fiction	English poetry|Early mode		Early English poetry, ballads and popular literature of the middle ages
uiuo.ark+=13960=t1vd7jt2z	Holstein, Anthony Frederick						1810		1810	4	4	v.1	London;Printed at the Min				The miseries of an heiress
loc.ark+=13960=t3jw97s1n	Jeanrenaud, Henriette. [from old catalog]						1908		1908	1	1		Chicago;A. C. McClurg & c		1187-1203|Duke of Brittan		The Duke of Brittany;
mdp.39015072819769	Sinanian, John						1969		1969	1	1		New York|Vantage Press|19	Fiction	France|Turkey|Fiction|Arm		This nation was not born to perish : a novel of the First World War
mdp.39015063933249	Lewis, Alfred Henry					1857-1914.	1902		1902	4	4		New York;Grosset & Dunlap	Fiction|NotFiction			Wolfville nights
wu.89098017973	Currier, Sophronia						1868		1868	1	1		Boston;E.P. Dutton;1868.	NotFiction			Alice Tracy, or, Faint, yet pursuing : a sketch from real life
uc2.ark+=13960=t12n5208t	Pansy					1841-1930.	1883		1883	1	1		Boston;Lothrop Pub. Co.;c				Ester Ried yet speaking
nyp.33433074865290	Jones, E. (Evan)						1810		1810	1	1		London;A.K. Newman and Co	Fiction			The bard, or, The towers of Morven : a legendary tale
njp.32101068163326	Ainsworth, William Harrison					1805-1882.	1897		1882	1	1		London;G. Routledge;1897?	Fiction			The spendthrift : a tale
hvd.32044080933450	Hart, Julia Catherine Beckwith					1796-1867.	1825		1825	2	2		Albany;Daniel Steele & So	Fiction|NotFiction			Tonnewonte; or, The adopted son of America. A tale, containing scenes from real life
mdp.39015000550791	Houghton, Claude					1889-1961.	1944		1944	1	1		London|Collins|1944.	Fiction			Passport to paradise
nyp.33433074927751							1820		1820	1	1	v. 24 (Female Quixote; part 1)	London;s.n.;1820.	NotFiction	English literature		The British novelists; with an essay, and prefaces, biographical and critical
uiuo.ark+=13960=t2b85z60c	Austen, Jane					1775-1817.	1818		1817	21	5	v. 4	London;John Murray, Albem	NotFiction|Novel|Bibliogr	Ship captains|English lit		Northanger Abbey
wu.89087921466	Arthur, T. S. (Timothy Shay)					1809-1885.	1852		1852	3	3		Boston;L.P. Crown & Co.;1	Fiction			True riches : or, Wealth without wings
nyp.33433082284526	Aimwell, Walter					1822-1859.	1870		1859	1	1		Boston;Gould and Lincoln;	Juvenile audience|Fiction	Children's stories, Ameri		Whistler; or, The manly boy
nyp.33433074855184	Galt, John					1779-1839.	1830		1830	15	15	v. 2	London;H. Colburn and R. 	ContainsBiogMaterial|NotF	1773-1863|Fiction|Fiction		Lawrie Todd; or, The settlers in the woods
uc2.ark+=13960=t2g739p3c	Fiske, Mary H						1889		1889	3	3		New York;The New York dra				The Giddy Gusher papers
uiuo.ark+=13960=t63495d32	Linton, E. Lynn (Elizabeth Lynn)					1822-1898.	1881		1881	5	5	v.1	London;Chatto and Windus;	NotFiction			My love!
mdp.39015040642939	Gurney, A. R. (Albert Ramsdell)					1930-	1984		1984	1	1		New York|Arbor House|c198	Bibliographies|Fiction	Ethnic relations|Fiction		The Snow Ball
mdp.39015051324393	Bates, H. E. (Herbert Ernest)					1905-1974.	1952		1952	2	2		London|J.Cape|1952	Fiction|NotFiction			The stories of Flying Officer 'X'
njp.32101067640787							1815		1815	2	2	v.3	London;Longman, Hurst, Re	NotFiction			Sketches of character : or, Specimens of real life : a novel
hvd.32044009812777	Bowdich, Sarah					1791-1856.	1841		1841	1	1		London;Ackermann and Co.,	NotFiction			The juvenile album, or tales from far and near :
nyp.33433069247322	Fletcher, William						1829		1829	1	1		New York;W. B. Gilley;182	NotFiction	Grammar|English language		The little grammmarian; or, An easy guide to the parts of speech, and familiar illustrations of the leading rules of syntax: in a series of instructive and amusing tales
uc1.$b63766	Sherman, Ray W. (Ray Wesley)					1884-1971.	1944		1944	1	1		New York|Ives Washburn|19	Fiction			The other Mahoney : a novel
inu.30000107494209	Okafor, Rose Chinwe						2003		2003	1	1		Onitsha [Nigeria|Obison P	Novel			The young and the old
mdp.39015005422327	Hamalian, Leo						1958		1958	1	1		New York|Putnam|1958	Fiction	Fiction|Collections		Ten modern short novels
uc2.ark+=13960=t3707zj06	Lytton, Edward Bulwer Lytton, Baron					1803-1873.	1859		1859	1	1	v.18	Edinburgh;London;W. Black				Novels of Sir Edward Bulwer Lytton
njp.32101067630648	Bride, Arthur Stanley						1838		1838	2	2	v.1	London;Newman;1838.	NotFiction			Guthrum castle; or, Edrick the Saxon. A tale of the eleventh century
uc1.$b470336							1967		1967	1	1		New York|Dutton|1967.	NotFiction	Detective and mystery sto		Murder in mind; an anthology of mystery stories
uc2.ark+=13960=t47p90s15	Galt, John					1779-1839.	1832		1832	6	6	v.1	London;H. Colburn and R. 				Stanley Buxton;
uiuo.ark+=13960=t8bg39w1x	Siddons, Henry						1806		1806	3	3	v.1	London;Phillips;1806.				The maid, wife, and widow
inu.30000077060451	Odion-Akhaine, Sylvester					1964-	2000		2000	1	1		Bariga, Lagos State|Panaf	Novel			Another woman of substance
uva.x000099740	Hamilton, Elizabeth					1756?-1816.	1800		1800	14	12	v.2	Bath;Printed by R. Cruttw	Fiction|NotFiction			Memoirs of modern philosophers
pst.000020798543	Zelazny, Roger					1937-	1992		1992	1	1		Riverdale, NY|Baen Books|	NotFiction	Observations|Fiction|Fict		Flare
uc2.ark+=13960=t1ng4gw8m	Palmer, Frederick					1873-1958.	1916		1916	1	1		New York;A.L. Burt Co.;19				The old blood
loc.ark+=13960=t0js9z72s	Woodward, R. Pitcher (Robert Pitcher)						1902		1902	3	3		New York;I. H. Blanchard 	NotFiction	Overland journeys to the 		On a donkey's hurricane deck;
nyp.33433076045248	Morgan, Jacque Lloyd					1873-	1910		1910	1	1		New York;R.F. Fenno & Com	Fiction	American fiction		"The invaders : a story of the ""Hole-in-the-wall"" country"
uiuo.ark+=13960=t66403x8w							1863		1863	1	1	v.2	London;Chapman & Hall;186				False positions, or, Sketches of character
uc2.ark+=13960=t02z13c32	Holmes, Mary Jane					1825-1907.	1879		1879	1	1		New York;G. W. Carleton a				Forrest house
mdp.49015002157585	Twain, Mark					1835-1910.	1899		1899	21	13	v.15	New York;Harper;c1899-191	NotFiction|Adventure stor	Great Britain|Princes|Poo		The prince and the pauper
uiuo.ark+=13960=t83j40690	MacDonald, George					1824-1905.	1877		1877	4	4	v.1	London;Hurst and Blackett	NotFiction			The Marquis of Lossie
inu.30000110594508	Stovell, Sarah						2008		2008	1	1		London|Snowbooks|c2008.	Fiction	Kent|Boarding school stud		Mothernight
nyp.33433081852992	Harben, Will N. (William Nathaniel)					1858-1919.	1902		1902	1	1		New York;Harper;1902.	Fiction			Abner Daniel : a novel
pst.000018705881	Moorcock, Michael					1939-	1989		1989	1	1		New York|Ace Books|1989.	NotFiction			The fortress of the pearl : an all-new novel of Elric
mdp.39015019723181	Miller, Harriet (Mann)					1831-1918.	1895		1895	2	2		Boston;New York;Houghton,	NotFiction	Birds		In nesting time;
uc1.32106000446028	Bower, Ursula Graham					1914-	1953		1953	2	2		New York|Morrow|1953.	NotFiction	Native races|Social life 		The hidden land; mission to a far corner of India
mdp.39015030727955	Chase, Mary Ellen					1887-1973.	1934		1934	4	4		New York|Macmillan|c1934.	Fiction|NotFiction			Mary Peters
njp.32101064721549	Stevens, Sheppard					1862-1909.	1902		1902	1	1		Boston;Little, Brown;1902	Fiction			In the eagle's talon : a romance of the Louisiana Purchase
mdp.39015060059204	Gregory, Patrick (Patrick Bolton)						2004		2004	1	1		Syracuse, N.Y.|Syracuse U	Novel|Historical fiction	Emigration and immigratio		The daguerreotype : a novel
mdp.39015008571294	Compton-Burnett, I. (Ivy)					1884-1969.	1938		1938	3	2		New York|W. W. Norton & c	Fiction|UnknownGenre			Daughters and sons
mdp.39015011514570							1983		1983	1	1		New York|Viking Press|Pen	Bibliographies|Fiction	Short stories, American|A		Great Esquire fiction : the finest stories from the first fifty years
mdp.39015063946209	Quiller-Couch, Arthur Thomas, Sir					1863-1944.	1918		1918	2	2		New York;The Macmillan co	Fiction			Foe-Farrell; a romance
nyp.33433069241317	Jr. Randall, M						1834		1834	1	1		Stanstead, L.C.;Printed b	NotFiction	Readers		The Canadian reader : designed for the use of schools and families
nyp.33433074879515	Locke, William John					1863-1930.	1911		1911	3	3		New York;John Lane compan	Fiction			The glory of Clementina
inu.30000055877900	Wace					ca. 1100-ca. 1175.	1937		1937	1	1		London|J. M. Dent & sons,	Bibliographies|NotFiction	Arthurian romances|Romanc		Arthurian chronicles
mdp.39015000544919	Peterson, Brenda					1950-	1978		1978	2	2		New York|Knopf|1978.	Fiction			River of light
uc2.ark+=13960=t87h1f980	Bangs, John Kendrick					1862-1922.	1897		1897	8	7		New York;London;Harper;19	Fiction|NotFiction	Doyle, Arthur Conan|Sir|1		The pursuit of the house-boat
uc1.b4463806	Magnuson, James						1974		1974	2	2		New York|McGraw-Hill|1974	Fiction			Without barbarians
uc2.ark+=13960=t9z030p6z	Neal, Joseph C. (Joseph Clay)					1807-1847.	1846		1846	1	1		Philadelphia;T. B. Peters				Charcoal sketches
dul1.ark+=13960=t3zs3df24	De Mille, James					1833-1880.	1888		1880	3	2		New York;Harper & Brother	Fiction|Science fiction	Utopias|Science fiction, 		A strange manuscript found in a copper cylinder
loc.ark+=13960=t2z329j73	France, Lewis B					1833-1907.	1884		1884	2	2		Denver;Chain, Hardy & co.	NotFiction	Colorado|Fishing		With rod and line in Colorado waters
uiuo.ark+=13960=t45q5ks5b	West						1812		1812	3	3	v.1	London;Longman, Hurst, Re		Great Britain|Fiction|His		The loyalists
mdp.39015001980435	Kumin, Maxine					1925-	1974		1974	2	2		New York|Viking Press|197	NotFiction			The designated heir
mdp.39015050326985	Rivera, Beatriz					1957-	2000		2000	1	1		Houston, Tex.|Arte Públic	Fiction	Book clubs (Discussion gr		Playing with light : a novel
uiuo.ark+=13960=t2891v87m	Thomson, Joseph					1858-1895.	1888		1888	1	1	v.2	London;Sampson Low, Marst				Ulu
uc2.ark+=13960=t78s4p26q	Merry						1868		1868	1	1		Halifax;W. Nicholson;Lond		English wit and humor		The merry companion for all readers
mdp.39015065858527	Maruyama, Michirō						1954		1954	1	1		New York|Hermitage house|	NotFiction	World War, 1939-1945|Pers		Anatahan
wu.89098024177	Ewell, M. L. B. (Martha Lewis Beckwith)					1841-1902.	1876		1876	1	1		New Haven;J.H. Benham;187	Fiction			Lovette, or, The work of an honest heart
uc2.ark+=13960=t3dz04t5t	Bill, Edward Lyman					1862-1916.	1910		1910	1	1		New York;R.F. Fenno & co.				The sword of the Pyramids
mdp.39015080888038	Bordan, Hanoch						2008		2008	1	1		Toronto|Vestibule Press|c	Novel			So it's all right : a diary of 1961
uc1.b3321364	Cooper, James Fenimore					1789-1851.	1859		1851	2	1	v. 6	New York;W.A. Townsend;18	Bibliographies|Fiction			The bravo
mdp.39015039714467							1956		1956	1	1	v.1	London|Dent|New York|Dutt	Fiction			Kalevala; the land of the heroes
uc1.b3322471							1839		1839	1	1	v. 1	London;H. Cunningham;1839	Fiction			Castle Martyr : or, A tale of old Ireland
uc1.b2796042	Caswell, Harriet S					1834-	1872		1872	2	2		Montreal;s.n.;1872;(Montr	Fiction			Stories and sketches
uc2.ark+=13960=t6vx0f650	Grant, Reginald						1918		1918	1	1		New York;London;D. Applet		World War, 1914-1918|Pers		S.O.S
mdp.39015017697734	Roth, Philip						1990		1990	2	2		New York|Simon and Schust	Fiction	Fiction		Deception : a novel
uc2.ark+=13960=t9r20td03	Bercovici, Konrad					1882-1961.	1919		1919	2	2		New York;Boni and Liverig		Social life and customs|N		Dust of New York
mdp.39015050727299	Lymperakē, Margarita						1995		1995	1	1		Athens, Greece|Kedros|New	Fiction			Three summers
njp.32101064791153	Thomas, Frederick W. (Frederick William)					1806-1866.	1836		1836	2	2	vol. 2	Philadelphia;Carey, Lea, 	Fiction			East and west.: A novel
mdp.39015000630163	Larson, Charles R						1977		1977	2	2		Indianapolis|Bobbs-Merril	Fiction			Academia nuts : or, The Collected works of Clara LePage
njp.32101068163789							1816		1816	1	1	vol.4	London;P. Partin;1816.	Fiction			Lavinia Fitz-Aubyn, with other tales; sketched from life
mdp.39015004311570	McCluskey, John						1974		1974	1	1		New York|Random House|197	Fiction			Look what they done to my song; a novel
mdp.39015001034399	Dalton, William					1821-1875.	1860		1860	4	4		New York;Townsend;1860.	NotFiction			The white elephant ; or, the hunters of Ava and the king of the golden foot
mdp.39015038148683	Smith, C. W. (Charles William)					1940-	1996		1996	1	1		Fort Worth|Texas Christia	Fiction			Hunter's trap : a novel
