docid	author	realname	pseudonym	gender	nationality	authordate	inferreddate	firstpub	latestcomp	allcopiesofwork	copiesin25yrs	enumcron	imprint	genres	subjects	shorttitle	category	hathiadvent
uc1.b3548269	James, Henry			m		1843-1916.	1907	1907	1907	1.0	1.0	v. 12	New York;Scribner's;1907-09			The novels and tales of Henry James	longfiction	contemporary
uc2.ark+=13960=t2988432w	Cheney, Warren	Cheney, Lemuel Warren		m	us	1858-1921.	1907	1907	1907	2.0	2.0		New York;A.L. Burt;c1907			His wife	longfiction	contemporary
uc2.ark+=13960=t15m62f6n	Whitson, John Harvey			m	us	1854-1936.	1907	1907	1907	2.0	2.0		Boston;Little, Brown, and Co.;1907.			The castle of doubt	longfiction	contemporary
uc1.31822038205928	Winter, Charles E. (Charles Edward)			m	us	1870-1948.	1907	1907	1907	1.0	1.0		New York;J.J. Little & Ives;c1907			Grandon of Sierra	longfiction	contemporary
nyp.33433082128475	Brown, Joseph M			m		1851-1932.	1907	1907	1907	1.0	1.0		New York;Broadway publishing co.;1907.			Astyanax; an epic romance of Ilion, Atlantis & Amaraca	longfiction	contemporary
uc2.ark+=13960=t2891f63t	Kingsley, Florence (Morse), Mrs			f	us	1859-1937.	1907	1907	1907	1.0	1.0		New York and London;Harper & brothers;1907.			The princess and the ploughman	longfiction	contemporary
uc2.ark+=13960=t5p846g0d	Dalziel, James			m	uk		1907	1907	1907	1.0	1.0		London;T. Fisher Unwin;1907.			In the first watch	shortfiction	contemporary
nyp.33433074861935	Hume, Fergus			m	uk	1859-1932.	1908	1908	1908	1.0	1.0		New York;Dodge publishing company;c1908			The red skull	longfiction	contemporary
nyp.33433074866561	Kinross, Albert			m	uk	1870-1929.	1908	1908	1908	1.0	1.0		New York;Macmillan;1908.			Joan of Garioch	longfiction	contemporary
dul1.ark+=13960=t9g45ch9h	Godfrey, Hollis			m	us	1874-1936	1908	1908	1908	2.0	2.0		Boston;Little, Brown & Company;1908.			The man who ended war;	longfiction	contemporary
njp.32101079836282	Stebbins, Callie B			f			1908	1908	1908	1.0	1.0		Lamoni, Iowa;Herald Publishing House;1908.			The silver thimble ; and, The happiest Christmas / by Callie B. Stebbins	juvenile	contemporary
uva.x030788126	Ellison, Edith Nicholl Bradley			f	us		1908	1908	1908	1.0	1.0		New York;Broadway publishing co.;c1908			The burnt-offering	longfiction	contemporary
loc.ark+=13960=t3jw97s1n	Jeanrenaud, Henriette. [from old catalog]			f			1908	1908	1908	1.0	1.0		Chicago;A. C. McClurg & co.;1908.		1187-1203|Duke of Brittany|Arthur	The Duke of Brittany;	juvenile	contemporary
njp.32101079836654	Carter, Mary Leland | Smith, Elbert A.			u	us	 | 1871-1959	1908	1908	1908	1.0	1.0		Lamoni, Iowa;Herald Publishing House;1908.		Mormons and Mormonism	An instrument in His hands	juvenile	contemporary
nyp.33433075968358	Jackson, Gabrielle E. (Gabrielle Emilie)			f	us	b. 1861.	1908	1908	1908	1.0	1.0		New York;Revell Co.;1908.		Young women|Conduct of life	The dawn of womanhood	longfiction	contemporary
uc1.$b242857	jr., Fox, John			m	us	1862-1919.	1923	1908	1923	1.0	1.0		New York|C. Scribner's sons|1923.			The trail of the lonesome pine	longfiction	contemporary
uc1.31158001376481	Howard, O. O. (Oliver Otis)			u		1830-1909.	1908	1908	1908	1.0	1.0		New York;The Century co.;1908.		Indians of North America	Famous Indian chiefs I have known	notfiction	contemporary
nyp.33433074873286	Knowles, Robert Edward			m		b. 1868.	1908	1908	1908	1.0	1.0		New York;Chicago [etc.;F.H. Revell Company;c1908			The web of time	longfiction	contemporary
nyp.33433074939418	Ayscough, John	Bickerstaffe-Drew, Francis Browning		m	uk	1858-1928.	1908	1908	1908	1.0	1.0		New York and London;G. P. Putnam's;1908.		English fiction	Marotz	longfiction	contemporary
nyp.33433067286959	Bierce, Ambrose			m	us	1842-1914?	1909	1909	1909	2.0	2.0	v. 2	New York;Washington;The Neale publishing company;1909-12.			The collected works of Ambrose Bierce	longfiction	contemporary
uc2.ark+=13960=t2r49ht5b	Barr, Robert			m	uk	1849-1912.	1909	1909	1909	1.0	1.0		New York;Grosset & Dunlap;c1909.			Cardillac	longfiction	contemporary
mdp.39015010684937	Synge, J. M. (John Millington)	Synge, John Millington		m		1871-1909.	1911	1909	1909	1.0	1.0		Dublin;Maunsel & co.;1911.			Four plays	drama	contemporary
nyp.33433076021819	Spoth, John Charles			m	us		1909	1909	1909	2.0	2.0		Boston, Mass.;The C. M. Clark publishing company;1909.			A knight in homespun	longfiction	contemporary
uva.x030750899	Phillpotts, Eden			m	uk	1862-1960.	1909	1909	1909	4.0	4.0		New York;The Macmillan Company;1909.		English fiction	The three brothers	longfiction	contemporary
mdp.39015063544459	Cox, Florence Tinsley			f		1877-1940.	1909	1909	1909	2.0	2.0		Boston;Small, Maynard & company;c1909			The chronicles of Rhoda	juvenile	contemporary
nyp.33433074812458	Dejeans, Elizabeth	Budgett, Frances Elizabeth Janes	Dejeans, Elizabeth	f	us	1873-1928	1909	1909	1909	3.0	3.0		Philadelphia;London;J. B. Lippincott company;1909.			The winning chance	longfiction	contemporary
loc.ark+=13960=t22b9ds5h	Harman, Michael Garber			m	us		1909	1909	1909	2.0	2.0		Richmond, Va.;Southern publishing company;1909.		United States|Walking|Description and travel|Walking. [from old catalog]	The Arizona limited	notfiction	contemporary
uva.x030748828	Cullum, Ridgwell			m	uk	1867-1943.	1909	1909	1909	3.0	3.0		Philadelphia;G. W. Jacobs & company;c1909		English fiction	The sheriff of Dyke hole;	longfiction	contemporary
uc2.ark+=13960=t7kp7zc3h	Weindel, Henri de			m	fr	1868-1944.	1909	1909	1909	1.0	1.0		London;J. Long;1909.		Austria|Franz Joseph|1830-1916|Emperor of Austria|Court and courtiers	The real Francis-Joseph	longfiction	contemporary
uc2.ark+=13960=t2m61cq1t	Forbes, A. S. C			f			1909	1909	1909	1.0	1.0		Chicago;A.C. McClurg & Co.;1909.			Mission tales in the days of the dons	shortfiction	contemporary
uc1.b3561913	Jewett, Sarah Orne			f	uk	1849-1909.	1925	1909	1909	3.0	3.0	v.1	Boston|New York|Houghton Mifflin Company|1925.			The return. Mrs. Todd. The schoolhouse. At the schoolhouse window. Captain Littlepage. The waiting place. The outer island. Green Island. William. Where pennyroyal grew. The old singers. A strange sail. Poor Joanna. The hermitage. On Shell-heap Island. The great expedition. A country road. The Bowden reunion. The feast's end. Along shore. A Dunnet shepherdess. The Queen's twin. William's wedding. The backward view	longfiction	contemporary
wu.89099752115	Henham, Ernest G. (Ernest George)		Trevena, John	m	uk	1870-1948.	1909	1909	1909	2.0	2.0		London;A. Rivers, ltd.;1909.			Granite	longfiction	contemporary
nyp.33433074958525	Dale, Mary			f	us		1909	1909	1909	1.0	1.0		New York City;Aberdeen Publishing Company;1909.			Miss Eagle, the suffragette	longfiction	contemporary
uc2.ark+=13960=t9862cj28	Ferguson, Esther Baldwin			f	us	b. 1842	1910	1910	1910	1.0	1.0	c.2	San Francisco;Gilmartin Company;c1910.		Equality|Social conditions|Women|20th century	The lump of gold	longfiction	contemporary
nyp.33433074824370	Batchelor, David O. (David Oren)			m	us	1865-	1910	1910	1910	1.0	1.0		Boston;Sherman, French & Company;1910.		To 1548|History	The unstrung bow : a story of conquest	longfiction	contemporary
nyp.33433076045248	Morgan, Jacque Lloyd			m	us	1873-1925	1910	1910	1910	1.0	1.0		New York;R.F. Fenno & Company;c1910		American fiction	"The invaders : a story of the ""Hole-in-the-wall"" country"	longfiction	contemporary
uva.x030743258	Winfield, Arthur M	Stratemeyer, Edward	Winfield, Arthur M	m	uk	1862-1930	1910	1910	1910	2.0	2.0		New York;Grosset & Dunlap;c1910	Juvenile audience		The Rover boys at college; or, The right road and the wrong	juvenile	contemporary
uc2.ark+=13960=t11n8091g	Shedd, George C. (George Clifford)	Shedd, George Clifford		m	us	1877-1937.	1910	1910	1910	1.0	1.0		New York;Macaulay;1910.			The princess of Forge	longfiction	contemporary
mdp.39015049418752	Butler, Ellis Parker			m	us	1869-1937.	1910	1910	1910	3.0	3.0		New York;A. L. Burt co.;c1910			The water goats, and other troubles	shortfiction	contemporary
njp.32101064790098	Henry, O	Porter, William Sydney	Henry, O	m	us	1862-1910.	1917	1910	1910	3.0	3.0		Garden City, N.Y.;Doubleday;c1917			Waifs and strays, twelve stories	shortfiction	contemporary
uva.x030557421	Henry, O	Porter, William Sydney	Henry, O	m	us	1862-1910.	1917	1910	1910	1.0	1.0	v.6	Garden City, N. Y.;Doubleday, Page;Review of Reviews Co.;1917.			Works	shortfiction	contemporary
nyp.33433074863162	Hersey, Clara Sherman			f	us		1910	1910	1910	1.0	1.0		Boston;G.H. Ellis Co.;1910.			Shell and kernel; a neighborhood story of country life in New England	shortfiction	contemporary
loc.ark+=13960=t9q24h56b	Thurston, E. Temple (Ernest Temple)			m	uk	1879-1933.	1910	1910	1910	2.0	2.0		New York;Dodd, Mead and company;1910.			The patchwork papers	shortfiction	contemporary
pst.000025651935	Tolstoy, Leo, graf	Tolstoy, Leo		u		1828-1910.	1928	1910	1910	1.0	1.0		Roslyn, N.Y.|Black's Readers Service|c1928].		Russian literature|19th century	The works of Leo Tolstoi	longfiction	contemporary
uc2.ark+=13960=t1ng4pv37	De Morgan, William Frend			m	uk	1839-1917.	1910	1910	1910	4.0	4.0		London|W. Heinemann|1910-			An affair of dishonour	longfiction	contemporary
uc2.ark+=13960=fk1cj87m5q	Bacheller, Irving Addison			m	us	1859-1950.	1911	1910	1911	5.0	5.0		New York;Harper & Brothers;1911.			Keeping up with Lizzie	longfiction	contemporary
nyp.33433074879515	Locke, William John			m	uk	1863-1930.	1911	1911	1911	3.0	3.0		New York;John Lane company;1911.			The glory of Clementina	longfiction	contemporary
nc01.ark+=13960=t0bv8m80k	Pyle, Katharine			f	us	1863-1938	1911	1911	1911	1.0	1.0		New York;E.P. Dutton & company;c1911			Fairy tales from many lands	shortfiction	contemporary
uc2.ark+=13960=t6833p87b	Curwood, James Oliver			m	us	1878-1927.	1911	1911	1911	2.0	2.0		New York;A. L. Burt Co.;c1911.			The honor of the big snows	longfiction	contemporary
mdp.39015059371602	Jacks, L. P. (Lawrence Pearsall)	Jacks, Lawrence Pearsall		m	uk	1860-1955.	1912	1911	1912	3.0	3.0		New York;H. Holt and company;1912.			Among the idolmakers	longfiction	contemporary
uc2.ark+=13960=t52f7k62m	Morris, Gouverneur			m	us	1876-1953.	1921	1911	1921	2.0	2.0		New York;Dodd, Mead;1921 [c1911			Yellow men and gold	longfiction	contemporary
uva.x000607926	Mathews, John Lathrop			m	us	1874-	1911	1911	1911	2.0	2.0		Boston;Small, Maynard and company;c1911		Houseboats	The log of the Easy Way	longfiction	contemporary
uc2.ark+=13960=t6j09xd5s	McNeil, Everett			m	us	1862-1929.	1911	1911	1911	1.0	1.0		New York;E.P. Dutton;c1911			The cave of gold;	longfiction	contemporary
uc2.ark+=13960=t6n017c11	Holland, Clive			m		1866-1959.	1911	1911	1911	2.0	2.0		London;Hurst & Blackett, Ltd.;1911.			Brown face and white	longfiction	contemporary
njp.32101067629780	Baum, L. Frank (Lyman Frank)			m	us	1856-1919.	1911	1911	1911	1.0	1.0		Chicago;Reilly & Britton;c1911.	Juvenile works|Juvenile audience	Sea stories|Magicians|Fantasy|Mermaids|Juvenile fiction	The sea fairies	juvenile	contemporary
nyp.33433082548128	Hancock, H. Irving (Harrie Irving)			m	us	1868-1922.	1911	1911	1911	1.0	1.0		Philadelphia;Henry Altemus Company;1911			Dick Prescott's second year at West Point; or, Findng the glory of the soldier's life	juvenile	contemporary
uc2.ark+=13960=t7dr2sh01	Bennett, Arnold			m	uk	1867-1931.	1912	1912	1912	4.0	2.0		New York;George H. Doran Company;c1912			The matador of the Five Towns	shortfiction	contemporary
nyp.33433076059850	Putnam, Nina (Wilcox), Mrs			f	us	1888-1962.	1912	1912	1912	1.0	1.0		Garden City, N.Y.;Doubleday, Page;1912.			In search of Arcady	longfiction	contemporary
uc2.ark+=13960=t56d5rj0b	Wylie, I. A. R. (Ida Alexa Ross)			f	au	1885-1959.	1912	1912	1912	2.0	2.0		Indianapolis;Bobbs-Merrill;1913, c1912.			The daughter of Brahma	longfiction	contemporary
uc1.31158000564988	Stoker, Bram			m	ir	1847-1912.	1922	1912	1912	1.0	1.0		London;G. Routledge;1922			Dracula's guest, and other weird stories	shortfiction	contemporary
nyp.33433074835434	Benedict, Clare			f	us	1870-1961	1912	1912	1912	1.0	1.0		Edinburgh;A. Elliot;1912.		American fiction	European backgrounds	juvenile	contemporary
nyp.33433075744981	Oppenheim, E. Phillips (Edward Phillips)			m	uk	1866-1946.	1912	1912	1912	3.0	3.0		New York;P.F. Collier & son company;1912		English fiction	Peter Ruff and the Double-four	shortfiction	contemporary
mdp.39015030719226	Westover, Clyde C			m			1912	1912	1912	2.0	2.0		New York;Neale;1912.			The dragon's daughter	juvenile	contemporary
uc2.ark+=13960=t21c1w684	Martyn, Wyndham			m	uk	1874-1963.	1912	1912	1912	2.0	2.0		Boston;Little, Brown, and Company;1912.			All the world to nothing	longfiction	contemporary
uc2.ark+=13960=t6zw1ck14	Brady, Cyrus Townsend			m	us	1861-1920.	1912	1912	1912	1.0	1.0		New York;Grosset & Dunlap;c1912.			The chalice of courage	longfiction	contemporary
uc1.31175034928476	Benson, Robert Hugh, (Spirit)	Benson, Robert Hugh		m	uk	1871-1914.	1912	1912	1912	7.0	7.0		New York|Kenedy|c1912, 1930.			Come rack! Come rope!	longfiction	contemporary
uc2.ark+=13960=t06w98j10	Curwood, James Oliver			m	us	1878-1927.	1912	1912	1912	1.0	1.0		New York;Grosset & Dunlap;1912.			Flower of the north	longfiction	contemporary
uc2.ark+=13960=t3ws8jc3n	Webb, Kate Cope			f			1912	1912	1912	1.0	1.0		San Francisco;R.J. Orozco;1912.			Arthur in shadow and sunshine	longfiction	contemporary
inu.39000005912279	Lang, Andrew			m	uk	1844-1912.	1917	1912	1912	1.0	1.0		New York;London;Longmans, Green;1906.	Juvenile audience	Fairy tales	The elf maiden, and other stories from the fairy books;	juvenile	contemporary
wu.89094712767	5th Baron, Rossmore, Derrick Warner William Westenra			m	ir	1853-1921.	1912	1912	1912	1.0	1.0		New York;George H. Doran Co.;1912.	Autobiography	Court and courtiers	Things I can tell	longfiction	contemporary
nyp.33433075772669	Williamson, C. N. (Charles Norris)	Williamson, Charles Norris | Williamson, Alice Muriel		u	us	1859-1920 | 1869-1933	1913	1913	1913	2.0	2.0		Garden City, N.Y.;Doubleday, Page & Company;1913.			The port of adventure	longfiction	contemporary
nyp.33433074864665	Graham, Oscar			m			1913	1913	1913	1.0	1.0		St. Paul, Kan.;W. W. Graves;1913.			A prince of his race; a college-bred Indian romance	longfiction	contemporary
uc2.ark+=13960=t1ng4jr18	Serl, Emma			f	us	1876-	1913	1913	1913	1.0	1.0		Boston;Silver Burdett;1913		Readers	In the animal world	juvenile	contemporary
nyp.33433074929682	Blount, Melesina Mary	Norman, Mrs. George	Blount, Melesina Mary	f	uk		1913	1913	1913	1.0	1.0		New York;Duffield;1913.			The silver dress	longfiction	contemporary
uc2.ark+=13960=t8x923k22				u			1913	1913	1913	1.0	1.0	v.02	Albany;J.B. Lyon;c1913-c1914.		German literature|Translations into English|19th century|20th century	The German classics of the nineteenth and twentieth centuries	notfiction	contemporary
mdp.39015063957503	Fletcher, J. S. (Joseph Smith)			m	uk	1863-1935.	1924	1913	1924	1.0	1.0		London|Hodder and Stoughton limited|1924			The secret of the Barbican and other stories	shortfiction	contemporary
nyp.33433043248826	Camp, Walter		Colton, Matthew M.	m	us	1859-1925.	1913	1913	1913	1.0	1.0		New York;Hurst & Company;c1913			Frank Armstrong, captain of the nine	longfiction	contemporary
mdp.39015063964053	Watson, H. B. Marriott (Henry Brereton Marriott)			m	uk	1863-1921.	1913	1913	1913	1.0	1.0		London;Mills & Boon;1913			Ifs & ans	longfiction	contemporary
nyp.33433074807342	Butler, Ellis Parker			m	us	1869-1937.	1918	1913	1918	2.0	2.0		Boston;New York;Houghton Mifflin Company;1918.			Philo Gubb : Correspondence-School detective	longfiction	contemporary
uc1.b3157680	Zweig, Arnold			m	de	1887-1968.	1930	1913	1930	2.0	2.0		New York|The Viking press|1930.			Claudia	longfiction	contemporary
nyp.33433076051691	Marsh, Marie L. (Marie Louise)			f	us		1913	1913	1913	1.0	1.0		Chicago;F.G. Browne & Co.;1913.			Auburn and freckles	juvenile	contemporary
mdp.39015067875818	Hereford, Robert A			u		1902-	1913	1913	1913	1.0	1.0		Caldwell, Id.;The Caxton printers, ltd.;1913.		RoschÃ©, Louis|1852-1937|S	Old Man River, the memories of Captain Louis Rosché, pioneer steamboatman	notfiction	contemporary
uc2.ark+=13960=t6154hp62	Grossmith, Weedon			m	uk	1854-1919.	1913	1913	1913	2.0	2.0		New York;John Lane company;London;John Lane; [etc., etc.;1913.		Great Britain|Theater|England|Actors	From studio to stage;	notfiction	contemporary
uc1.32106006147778	Pirandello, Luigi			m	it	1867-1936.	1928	1913	1928	1.5	1.5	v.1	New York|E. P. Dutton & company|c1928			The old and the young (I vecchi e i giovani)	longfiction	contemporary
uc2.ark+=13960=t4zg6j18m	Tompkins, Juliet Wilbor			f	us	1871-1956.	1913	1913	1913	2.0	2.0		Garden City, N.Y.;Doubleday, Page;1913.			Ever after	longfiction	contemporary
nyp.33433074815105	Brown, Bob			m	us	1886-1959.	1913	1913	1913	1.0	1.0		New York;E.J. Clode;c1913.			What happened to Mary : a novelization from the play and the stories appearing in the Ladies' world	longfiction	contemporary
uc2.ark+=13960=t2794284g	Nicholas, Anna			f	us		1913	1913	1913	2.0	2.0		Indianapolis;The Bobbs-Merrill Company;c1913			The making of Thomas Barton	longfiction	contemporary
uc2.ark+=13960=t5h99230h	Seddon, Frederick Henry	Wallace, Edgar		m	uk		1914	1914	1914	1.0	1.0		Edinburgh;London;W. Hodge;1914.		Barrow, Eliza Mary|d. 1911	Trial of the Seddons	notfiction	contemporary
uc2.ark+=13960=t1rf5nw94	Macdonald, Frederika			f	uk	1845-1923	1914	1914	1914	1.0	1.0		London;Edinburgh;T. C. & E. C. Jack;1914.		Heger, Z|Mme|Heger, Constantin Gilles Romain|1816-1855|Bront????, Charlotte|1809-1896	The secret of Charlotte Bront?? followed by some reminiscences of the real Monsieur and Madame Heger	notfiction	contemporary
mdp.39015030709128	Read, Opie Percival			m	us	1852-1939.	1914	1914	1914	2.0	2.0		Chicago;The Reilly & Britton co.;c1914			The new Mr. Howerson	longfiction	contemporary
coo.31924013535061	Philips, F. C. (Francis Charles)			m	uk	1849-1921.	1914	1914	1914	1.0	1.0		Leipzig;B. Tauchnitz;1914.			Judas, the woman	longfiction	contemporary
njp.32101066109917	Standish, Burt L	Patten, William George Gilbert	Standish, Burt L	m	us	1866-1945.	1914	1914	1914	1.0	1.0		New York;Barse & Hopkins;c1914	Juvenile audience		Lefty o' the training camp	juvenile	contemporary
nyp.33433076084478	Hughes, Rupert			m	us	1872-1956.	1914	1914	1914	1.0	1.0		New York;A.L. Burt;1916, c1914.		American fiction	Clipped wings : a novel	longfiction	contemporary
nyp.33433075756720	Upton, William C			m			1914	1914	1914	1.0	1.0		New York;Upton;1914.		Irish fiction	Uncle Pat's cabin : a story of Irish life	longfiction	contemporary
nyp.33433076094485	Klein, Charles			u		1867-1915.	1914	1914	1914	1.0	1.0		New York;G.W. Dillingham Company;c1914			The money makers : a story of today	notfiction	contemporary
nyp.33433074851886	Dreiser, Theodore			m	us	1871-1945.	1914	1914	1914	7.0	5.0		New York;John Lane Co.;London;John Lane, The Bodley Head;Toronto;Bell & Cockburn;1914.		Capitalists and financiers	The Titan	longfiction	contemporary
uc2.ark+=13960=t9p26xq9c	Metelerkamp, Sanni			f	sa	1867-1945.	1914	1914	1914	1.0	1.0		London;Macmillan;1914.		Folklore, African|Tales, African|South Africa	Outa Karel's stories	shortfiction	contemporary
osu.32435012603239	Walpole, Hugh, Sir			m	uk	1884-1941.	1935	1914	1935	1.0	1.0		Garden City, NY|Doubleday, Doran, & Co.|1935,c1914.			The Duchess of Wrexe	longfiction	contemporary
nyp.33433075751622	Snaith, J. C. (John Collis)			m	uk	1876-1936.	1914	1914	1914	1.0	1.0		New York and London;D. Appleton and company;1914.		1564-1616|Shakespeare, William	Anne Feversham	longfiction	contemporary
nyp.33433076046840	White, Eliza Orne			f	us	1856-1947.	1914	1914	1914	1.0	1.0		Boston;New York;Houghton Mifflin Company;1914;(Cambridge;The Riverside Press)			The first step : a novel	longfiction	contemporary
mdp.39015049744967	Cather, Willa			f	us	1873-1947.	1927	1915	1927	6.0	4.0		Boston|New York|Hougton Mifflin company|1927	Bibliographies	Opera|Young women|Women singers|Children of clergy|Social life and customs|Swedish Americans	The song of the lark	longfiction	contemporary
uva.x001850551	Strother, Emily Vielé			f	us	1866-1959	1915	1915	1915	1.0	1.0		New York;E. P. Dutton & company;c1915			Eve Dorre : the story of her precarious youth	longfiction	contemporary
uc2.ark+=13960=t4pk09h5t	Hughes, Rupert			m	us	1872-1956.	1915	1915	1915	1.0	1.0		New York;A.L. Burt;c1915.			Empty pockets	longfiction	contemporary
nyp.33433074814975	White, J. J. (Joseph James)			m	us	1888-	1915	1915	1915	1.0	1.0		Chicago;The Howell Company;1915.		Ford automobile	Funabout Fords	notfiction	contemporary
uc2.ark+=13960=t7hq3sp07	Winfield, Arthur M	Stratemeyer, Edward	Winfield, Arthur M	m	us	1862-1930	1915	1915	1915	1.0	1.0		New York;Grosset & Dunlap;c1915.			The Rover boys in business	juvenile	contemporary
nyp.33433074880901	Marsh, Richard	Heldmann, Richard Bernard	Marsh, Richard	m	uk	1857-1915	1916	1915	1915	1.0	1.0		New York;Bretano's;1916.			The great temptation	longfiction	contemporary
mdp.49015000587163	Fisher, Dorothy Canfield			f	uk	1879-1958.	1915	1915	1915	9.0	7.0		New York;H. Holt;1915.		Young women|Middle West|Adolescence|Families	The bent twig	longfiction	contemporary
mdp.39015063935962	Phillpotts, Eden			m	uk	1862-1960.	1915	1915	1915	2.0	2.0		New York;The Macmillan company;1915.			Brunel's tower	longfiction	contemporary
mdp.39076002790082	Hayes, Clair W. (Clair Wallace)			f		b. 1887.	1915	1915	1915	1.0	1.0		New York;A.L. Burt;c1915.	Juvenile audience	Trench warfare|World War, 1914-1918|Juvenile fiction	The boy allies in the trenches, or, Midst shot and shell along the Aisne	longfiction	contemporary
nyp.33433074837331	Beach, Rex			m	us	1877-1949.	1915	1915	1915	2.0	2.0		New York &;London;Harper & Brothers;1915			Heart of the sunset	longfiction	contemporary
uiuo.ark+=13960=t04x6dh7p	Foster, Thomas Dove			u		1847-1915.	1923	1915	1915	1.0	1.0		Cedar Rapids, Iowa|Torch Press|1923.		Fire, 1871	A letter from the fire : being an account of the great Chicago fire, written in 1871	notfiction	contemporary
uc2.ark+=13960=t74t6hp34	Merrill, Mollie Slater			f			1915	1915	1915	1.0	1.0		San Francisco;c1915.		Panama-Pacific International Exposition|(1915 :|San Francisco, Calif.)	Gullible's travels to the Panama-Pacific International Exposition	longfiction	contemporary
mdp.39015063919321	Harris, Credo Fitch			u		1874-1956.	1915	1915	1915	2.0	2.0		Boston;Small, Maynard & company;c1915			Sunlight Patch	longfiction	contemporary
nyp.33433074846431	Curtiss, Philip Everett			m	us	1885-1964.	1915	1915	1915	1.0	1.0		New York;London;Harper & Brothers;1915.		American fiction	The ladder : the story of a casual man	longfiction	contemporary
uc1.b4095559	Grey, Zane			m	us	1872-1939.	1943	1915	1939	1.0	1.0		New York|Grosset & Dunlap|c1943			The rainbow trail	longfiction	reprint
nyp.33433082171160	Allen, James Lane			m	us	1849-1925.	1915	1915	1915	3.0	3.0		New York;The Century co.;1915.			The sword of youth	longfiction	contemporary
uc2.ark+=13960=t4fn1393k	Peacocke, Isabel Maud			f	nz		1915	1915	1915	1.0	1.0		Chicago;Rand McNally & Company;c1915.			My friend Phil	juvenile	contemporary
uc2.ark+=13960=t21c1v37w	Sidney, Margaret	Lothrop, Harriet Mulford Stone	Sidney, Margaret	f	us	1844-1924.	1916	1916	1916	1.0	1.0		Boston;Lothrop, Lee & Shepard co.;1916			Our Davie Pepper	juvenile	contemporary
nyp.33433068250780	Moulton, Arthur W. (Arthur Wheelock)	Moulton, Arthur Wheelock		m	us	1873-1962	1916	1916	1916	1.0	1.0		Boston;R. G. Badger;1916.			It came to pass	notfiction	contemporary
uc2.ark+=13960=t1ng4gw8m	Palmer, Frederick			m	us	1873-1958.	1916	1916	1916	1.0	1.0		New York;A.L. Burt Co.;1916.			The old blood	longfiction	contemporary
loc.ark+=13960=t87h28463	Julius, Emanuel. [from old catalog]	Haldeman-Julius, Emanuel		m	us	1889-1951	1916	1916	1916	1.0	1.0		Girard, Kan.;E. Julius;c1916			The color of life;	longfiction	contemporary
mdp.39015011955427	Sawyer, Ruth			f	us	1880-1970.	1916	1916	1916	2.0	1.0		New York;London;Harper & brothers;1916	Juvenile audience	Christmas stories	This way to Christmas	longfiction	contemporary
njp.32101068167491	Colonel	Davidson, Charles Lock	The Commodore	m	us		1916	1916	1916	1.0	1.0		Wichita, Kansas;The Goldsmith-Woolard Publishing Co.;c1916.		Dilson, Frank|Islands|Florida|Travel	Dilson's Key	longfiction	contemporary
mdp.39015086885897	Hope, Laura Lee		Hope, Laura Lee	f	us		1916	1916	1916	1.0	1.0		Akron, Ohio;Saalfield Pub. Co.;c1916.	Juvenile audience	Actresses	The moving picture girls in war plays, or, The sham battles at Oak Farm	juvenile	contemporary
uc2.ark+=13960=t4bp00d65	Turczynowicz, Laura (Blackwell) de Gozdawa			u			1916	1916	1916	2.0	2.0		New York;London;G.P. Putnam's sons;1916		Poland|History|German occupation, 1914-1918|World War, 1914-1918|Personal narratives	When the Prussians came to Poland;	notfiction	contemporary
nyp.33433076044340	Seavy, Tom			m			1916	1916	1916	1.0	1.0		Wantagh, New York;Bartlett Publishing Company;1916.		1916|Imprints	Dom Quick Jota	longfiction	contemporary
uc2.ark+=13960=t56d5t850	Burnett, Frances (Hodgson)			f	uk	1849-1924.	1918	1916	1916	2.0	2.0		New York;C. Scribner's sons;1918 [c1916			Sara Crewe, Little Saint Elizabeth, and other stories	shortfiction	contemporary
umn.31951002139557e	Kelland, Clarence Budington			m	us	1881-1964.	1916	1916	1916	1.0	1.0		New York;Harper;1916].			The Hidden spring : a novel	longfiction	contemporary
uc1.b3550106	Dunsany, Edward John Moreton Drax Plunkett, Baron			m	ir	1878-1957.	1916	1916	1916	2.0	2.0		London;E. Mathews;1916.			Tales of wonder	shortfiction	contemporary
nyp.33433082524152	Barbour, Ralph Henry			m	us	1870-1944.	1916	1916	1916	1.0	1.0		New York;Grosset & Dunlap;1916.	Juvenile audience	Children's stories, American	Left guard Gilbert	juvenile	contemporary
nyp.33433074928775	Bell, John Keble	Bell, John Keble	Howard, Keble	m	uk	1875-1928	1917	1917	1917	1.0	1.0		New York;London;1917.			The gay life	longfiction	contemporary
uc2.ark+=13960=t1sf2qf1f	Hayes, Clair W. (Clair Wallace)	Hayes, Clair Wallace		f	us	b. 1887.	1917	1917	1917	2.0	2.0		New York;A.L. Burt Co.;c1917.		France|Verdun, Battle of, Verdun, France, 1916|Campaigns|World War, 1914-1918|Juvenile fiction	The boy allies at Verdun, or, Saving France from the enemy	longfiction	contemporary
loc.ark+=13960=t4wh36v99	Robbins, Mabel Hotchkiss			f			1917	1917	1917	2.0	2.0		Boston;Chicago;The Pilgrim press;c1917			The heart of mother-to-be	longfiction	contemporary
nyp.33433082300058	Blanchard, Amy Ella			f	us	1856-1926.	1917	1917	1917	1.0	1.0		Boston;Chicago;W. A. Wilde company;c1917	Juvenile audience		In camp with the Muskoday camp fire girls	juvenile	contemporary
