docid	allwords	stanfordwords
mdp.39015008247424	61112	3208
uiuo.ark+=13960=t9c53x143	54463	2387
mdp.39015039792547	57549	2068
nyp.33433076083538	90572	3302
loc.ark+=13960=t2q534284	37260	1847
njp.32101067644748	59296	2267
uc2.ark+=13960=t09w0d07w	34031	717
nyp.33433075727960	119131	5982
hvd.32044050970466	106711	4132
pst.000054302082	105356	8259
mdp.39076005013805	311624	11042
uiuo.ark+=13960=t08w43z30	44161	1494
uiuo.ark+=13960=t7zk5qg9g	110630	5294
mdp.39076005945360	22500	387
hvd.hxgeza	61737	1125
mdp.39015059720808	78001	6880
uiuo.ark+=13960=t12n5hx3w	60545	2792
nyp.33433008489217	54665	1971
uc1.32106007688648	429833	18282
uc1.b4103604	95361	3299
mdp.39015039923225	84207	4737
nyp.33433074855457	22625	1139
inu.30000112856103	73103	4139
mdp.39015064866943	87623	3636
mdp.39015001181851	18830	1511
uiuo.ark+=13960=t7np2rz8s	47766	847
uiuo.ark+=13960=t0ks76f0z	51133	1840
mdp.39015047868222	131544	6680
nyp.33433076051964	68863	3690
mdp.39015077147133	84977	4358
uiuo.ark+=13960=t0jt08879	67856	3128
uiuo.ark+=13960=t22b9d63x	57911	1084
uiuo.ark+=13960=t86h53j3s	56582	2162
uc1.32106006839267	85282	4542
uc2.ark+=13960=t74t6hp34	8954	370
uva.x000607926	61091	4116
uc1.b3462013	71925	3771
uc2.ark+=13960=t6j09xd5s	112510	9545
uc2.ark+=13960=t3513vb6c	76400	3420
uc1.32106002094255	85950	5285
uc2.ark+=13960=t6154gk3v	40677	1022
mdp.39015017665764	86796	5052
uc1.b3322408	186907	9059
njp.32101067628279	26952	1354
nyp.33433074857875	91471	1813
uc2.ark+=13960=t55d8r672	103055	5255
uiuo.ark+=13960=t9s18j533	37466	933
nyp.33433075739346	143570	6426
hvd.32044086799046	44437	1176
uiuo.ark+=13960=t5x642309	40378	845
hvd.hn2rru	103490	3228
nyp.33433074916481	95139	1819
mdp.39015013970796	83101	5231
nyp.33433074874680	140318	5904
hvd.hxcp8q	106063	4695
mdp.39015018930597	46041	3060
mdp.39015048599586	201093	12372
njp.32101073308122	63878	1979
mdp.39015008995378	120854	7848
uiuo.ark+=13960=t1gj04449	80137	2886
uc1.32106011502157	74948	6904
uc1.32106002093380	235975	11916
uiuo.ark+=13960=t06w9mr29	56698	1576
uc1.b4098426	22706	1947
wu.89065273369	78832	4647
nc01.ark+=13960=t02z1vc0q	143069	5705
inu.39000000974274	58888	3971
uc2.ark+=13960=t39z95s4s	199495	8963
inu.30000061601567	138488	9465
uc2.ark+=13960=t06w98j10	87421	6643
nyp.33433074878640	69545	3106
uc2.ark+=13960=t1ng4pv37	160285	7476
mdp.39015030884970	372196	19924
uiuo.ark+=13960=t2c82nf0z	51625	2378
uc1.$b556174	104641	6476
njp.32101067630317	61903	3509
mdp.39015029475343	108155	7710
uiuo.ark+=13960=t50g4052q	52471	2304
hvd.32044051078350	168238	4433
njp.32101046807218	90807	2372
mdp.39015016441019	166085	8302
inu.32000001592148	151020	6524
mdp.39015031305553	164347	9965
uc1.b4446335	92699	5469
nyp.33433074870399	53334	2183
inu.30000055841815	78762	6211
mdp.39015063930500	131483	6356
uc1.32106019094454	64933	3834
uiuo.ark+=13960=t2m623v1p	60301	1564
inu.39000002682545	45731	2342
nyp.33433074968219	68855	2463
uc1.$b449005	41534	2701
uc2.ark+=13960=t53f5016t	235058	8350
uc1.$b387308	281674	9176
mdp.39015005783819	57904	3564
nyp.33433076068067	83592	6372
uc1.$b787142	77086	4635
nyp.33433074970546	134884	4526
uc2.ark+=13960=t9k35nx3w	91635	4051
nyp.33433075852818	68732	2236
uc1.$b102387	144345	9919
mdp.39015030705837	98120	6183
uc1.32106011486989	138905	10793
mdp.39015014138690	123253	6836
uc2.ark+=13960=t5t72dz9n	66826	2714
uc1.$b451271		
uc2.ark+=13960=t2m61cq1t	46514	1987
loc.ark+=13960=t9086t312	61160	1318
mdp.39076002154875	22772	1132
uc1.$b807295	175890	6237
nyp.33433074807342	108147	6807
uiuo.ark+=13960=t03x8z50w	90751	2912
uc2.ark+=13960=t6n017c11	100692	5302
nyp.33433074920608	58153	2301
mdp.39015063306859	109685	8278
mdp.39015039750230	57421	2467
mdp.39015013286946	76267	4464
uc2.ark+=13960=t8x922h56	34462	2195
uc2.ark+=13960=t3vt1jg1d	77926	4265
njp.32101067178770	229059	8342
coo.31924003100207	117442	8815
inu.30000107336434	158612	9511
uc1.$b56277	117467	6094
hvd.hwkagd	92127	3333
uc1.32106002091053	93676	6434
mdp.39076002365786	68987	3840
uc1.$b322954	96065	4407
mdp.39015030618444	35174	2240
uc1.b3123709	75701	2093
mdp.39015014138930	64670	4441
nnc1.cu50383493	145399	6319
uc2.ark+=13960=t9t14wd16	55909	2645
uiuo.ark+=13960=t3cz3vq12	49968	1442
mdp.39015069354358	175356	11288
inu.32000005543857	80060	6640
njp.32101038084727	52381	1247
mdp.39015030717576	84781	5347
wu.89060404456	17164	899
uiuo.ark+=13960=t2j67qh6b	60761	1119
mdp.39015019966160	170780	11364
uiuo.ark+=13960=t2p567h62	65509	3444
uc2.ark+=13960=t0vq2sk6k	74087	4115
uc2.ark+=13960=t56d5t850	55622	2997
osu.32435053068557	100281	7640
mdp.39015008526686	125739	7290
mdp.39015069302852	101863	6874
uc2.ark+=13960=t3804z59s	67839	2874
nyp.33433075739957	236134	10116
mdp.39015008008214	74336	3877
uc1.b4105315	63885	3356
njp.32101032329086	49532	860
uc1.$b242857	120142	9703
mdp.39015039379998	60581	4201
hvd.32044019951185	168319	6708
pst.000058017623	104770	7732
uc1.32106014453721	201039	9907
njp.32101068163508	63204	1835
pst.000005343997	106589	6063
mdp.39015030744984	51734	2221
mdp.39015078800441	91180	6156
hvd.hn3n5s	264315	7380
nyp.33433067293906	218232	6202
uc2.ark+=13960=t85h7f036	98371	7826
umn.31951002038955e	100501	4435
uiuo.ark+=13960=t5db8pd5f	53038	1336
uiuo.ark+=13960=t4dn4qr64	65487	2498
uc1.$b450622		
mdp.39015063959723	56406	1996
wu.89104490842	137088	6023
mdp.39015011506170	76871	4718
uiuo.ark+=13960=t1gj05f38	73851	2960
njp.32101063609034	22931	1185
mdp.39015050292658	135781	8563
nyp.33433076049216	68764	3506
mdp.39015063944352	65651	1371
uiuo.ark+=13960=t9474sr38	80897	2537
nyp.33433074915038	105905	3839
uiuo.ark+=13960=t3708q269	36958	1257
uc1.$b680136	114587	5714
hvd.32044088980156	15504	372
uc1.$b63751	119326	8001
uc1.b3810939	226145	12881
mdp.39015060594010	137087	7836
uiuo.ark+=13960=t10p1mf8g	53610	2039
mdp.39015046831668	277681	12890
mdp.39015079245232	64577	2697
uiuo.ark+=13960=t70v8tn4r	60856	2868
uc2.ark+=13960=t53f4n79f	57526	3322
inu.30000041676812	88494	4391
mdp.39015033366603	91357	6668
uc1.$b312370	97087	4783
uc1.$b248026	109433	4899
uc1.$b80858	95864	6578
uc1.$b250358	62981	1943
mdp.39015063617586	184677	5116
nyp.33433074923354	36198	1227
uc2.ark+=13960=t7mp50w55	132777	5094
uc1.b3116636	77975	3651
pst.000003856628	31485	1844
nyp.33433074859897	80132	3871
nc01.ark+=13960=t9z034v7b	79865	4670
njp.32101068163854	57755	1370
mdp.39015033964035	29561	1676
nyp.33433075747141	87335	3515
uiuo.ark+=13960=t6n01pv5m	65349	2700
uc1.$b71371	138392	13797
wu.89092952837	75068	6261
mdp.39015000235500	68955	3657
uc1.b4462499	154485	12849
mdp.39015037491381	165599	12868
uc1.$b20576	83763	2753
nyp.33433008142220	148149	6857
coo.31924013487735	68330	4046
mdp.39015079305028	98500	7347
nyp.33433074968391	49746	2721
uc1.b4082845	333793	20834
uc2.ark+=13960=t21c20786	62116	1629
mdp.39015063226115	66650	3508
uiuo.ark+=13960=t3rv0x09k	43733	1129
uc1.$b116695	104486	8060
umn.31951002377644r	37928	1315
mdp.39015030706777	145466	6752
wu.89098012495	12966	833
uc2.ark+=13960=t03x86861	61416	2048
coo.31924013798933		
mdp.39015010783788	53538	1540
uc1.b4411178	173210	11605
uiuo.ark+=13960=t8df77x6r	48623	1821
mdp.39015024757794	30091	1452
uc1.32106015004911	94631	7045
uc1.$b23610	94059	5162
ucm.5324386384	96328	2496
nyp.33433076073802	77058	3386
uc1.b3778904	106745	8148
njp.32101030687576	103186	2286
mdp.39015030849932	125821	9815
mdp.39015031232757	74647	5256
mdp.39015010682279	129395	7437
uc2.ark+=13960=t7vm49d1s	170984	7275
uc1.b3473156	95628	5276
pst.000050297498	155592	9040
uiuo.ark+=13960=t79s2gq4b	52384	1020
uc1.b3037091	798478	22352
mdp.39015047453298	117072	6000
uc1.$b799542	62446	4766
mdp.39015012117514	57046	3844
uc2.ark+=13960=t9571dq8v	58458	2438
mdp.39015005775120	82667	6933
uc2.ark+=13960=t78s4nw43	33710	1333
mdp.39015012063759	2493	128
uiuo.ark+=13960=t2794hz6s	72963	2903
uc1.$b56750	97709	7372
uc1.b3346770	77781	5149
uc1.$b102148	9597	376
pst.000027248546	308736	17140
uc1.b4362506	145439	13136
mdp.39015016435284	127816	9821
mdp.39015030742780	60119	3480
uiuo.ark+=13960=t9p27jk9d	62129	1170
mdp.39015037474619	109595	8773
uiuo.ark+=13960=t3805qq41	38911	877
pst.000062841405	245351	14061
mdp.39015014158185	77351	5948
nyp.33433082257449	60604	2505
uc2.ark+=13960=t7pn8xw86	185859	9239
mdp.39015012201979	228050	9402
pst.000027630617	93254	5085
pst.000021269554	19752	1426
nyp.33433082290754	32776	1136
uc1.32106009785699	588575	40216
uc1.32106005276909	115522	6557
loc.ark+=13960=t4pk12p1m	45285	891
mdp.39015032141841	137538	7541
uc1.b3325717	72092	3005
uiuo.ark+=13960=t6f19g419	34400	890
mdp.39015054073187	389505	25156
nnc1.1002163250	101529	2315
uiuo.ark+=13960=t0gt67j4p	47961	1001
mdp.39015013446680	127462	5755
uc1.b3406949	30230	2130
uva.x030825524	151901	5753
uiuo.ark+=13960=t1hh6st5v	51346	772
uc1.31822038205928	137609	7090
nyp.33433074927645	146385	3741
uiuo.ark+=13960=t4qj7s022	45835	1050
mdp.39076005051995	27741	2313
nyp.33433074940473	73979	3377
mdp.39015031325965	83701	3448
mdp.39015056248704	77876	8272
uc1.b4396391	98044	4823
uiuo.ark+=13960=t7cr65n7z	56884	1707
mdp.39015063560687	69746	2987
mdp.39015003341198	65179	4069
njp.32101066478106	97101	4259
nyp.33433074868120	35028	903
osu.32435067907899	65798	3729
uc2.ark+=13960=t3xs5q96f	76625	2478
njp.32101066459312	61064	2660
mdp.39015019985244	29317	2308
uiuo.ark+=13960=t6vx11m1v	61947	3071
uc2.ark+=13960=t5h99dp46	91546	3688
uc1.$b243356	108494	6104
uc1.b3123724	101821	2793
nyp.33433010974719	66063	4237
mdp.39015066648810	63268	3894
uc1.b3868721	69444	5020
mdp.39015010702044	30350	1433
inu.30000121043115	153812	5419
nyp.33433005069681	14934	850
uc2.ark+=13960=t3ws8jc3n	9936	539
hvd.32044086802147	45023	1095
uc1.b3346167	78364	7055
mdp.39015013435667	143845	9199
uiuo.ark+=13960=t1wd4k28k	55973	1397
uc1.$b497750	80161	5809
nyp.33433075861835	44671	2489
nyp.33433076032386	171467	4665
pst.000007265099	26699	1785
njp.32101068177094	49116	1368
uc2.ark+=13960=t9p26r397	63268	6318
mdp.39015063923570	127622	5512
mdp.39015064002739	208673	5903
nyp.33433076078843	215856	5912
uiuo.ark+=13960=t0sq9m438	51061	1294
hvd.hn2he5	37995	908
nnc1.1002173220	66213	3739
uiuo.ark+=13960=t1kh1680z	78180	2754
uc2.ark+=13960=t3qv3kf93	101720	3915
mdp.39015003350058	52504	4040
uiuo.ark+=13960=t5fb5pp94	72770	3140
uc1.b3810812	31134	1971
uc1.b3687408	158639	13070
uc1.b3189834	15625	1309
wu.89088299805	233902	9638
mdp.39076002869191	153321	8743
uc2.ark+=13960=t1qf8q78s	76552	2289
mdp.39015058727135	158194	8559
uc1.32106019618427	110777	2994
mdp.39015066071013	109489	8495
uc2.ark+=13960=t28911z65	119104	5859
pst.000002675138	104638	6164
njp.32101068174737	71231	3970
uiuo.ark+=13960=t8gf1dn6k	50906	1248
uc1.b3545567	192405	14504
nc01.ark+=13960=t2t44984x	80186	4263
uiuo.ark+=13960=t0ht2zr4v	49046	844
uc2.ark+=13960=t8kd1s16n	45033	2302
mdp.39015071422854	43750	1904
mdp.39015038098920	90042	6713
mdp.39015078556472	601	16
mdp.39076002560766	98288	7917
hvd.hn5dn6	25798	831
mdp.39015034346216	37144	3493
mdp.39015033665715	73123	2848
inu.32000006900023	46489	1902
mdp.39015034282858	39134	2973
mdp.39015026439300	43798	3105
hvd.hn2gfm	53780	1696
hvd.hx2qhf	30979	583
mdp.39015011369454	129617	9228
nyp.33433081995049	120507	3761
uc1.b4088969	118757	7745
njp.32101066458470	36924	433
uiuo.ark+=13960=t2697sc0d	148919	5028
mdp.39015007015244	181705	7270
mdp.39015065462932	105404	3541
uc2.ark+=13960=t1rf5tv88	125565	6410
mdp.39015029577601	70244	4051
njp.32101067179109	80154	2588
uc1.$b103840	190104	7123
njp.32101076479797	164164	7748
uiuo.ark+=13960=t13n2s72x	68770	1669
nyp.33433067408595	780541	29455
mdp.39015001802845	27613	1428
mdp.39015061469394	62026	4732
uc1.b3157680	60957	3716
nyp.33433074911557	61873	1154
njp.32101062942113	91694	2281
njp.32101068165867	66969	2345
mdp.39015034656440	109966	5799
uc1.32106002149000	47030	2705
wu.89098006869	120760	4253
njp.32101063604159	71052	3217
mdp.39015011039826	78102	6488
uc2.ark+=13960=t2b854867	17297	1011
uc1.$b144273	67380	1447
uiuo.ark+=13960=t40s0339r	62630	2727
uc1.b3810814	143910	9039
uc2.ark+=13960=t5n87622t	141619	5190
uc1.b3727197	110332	7203
mdp.39015063170917	60239	3032
uiuo.ark+=13960=t66408j7j	77277	3032
nyp.33433082456348	66288	2976
mdp.39015031299459	201568	9343
mdp.39015010209073	57002	4028
uc1.$b57088	174742	9845
mdp.39015002375593	94770	6755
nyp.33433081778312	130289	6629
mdp.39015014299690	67094	3503
loc.ark+=13960=t6j10qn99	15515	900
uc1.b3123809	66643	2000
uiuo.ark+=13960=t71v64v75	37125	968
uc2.ark+=13960=t2z31nv6d	37269	1436
uc1.32106019128773	99867	8279
mdp.39015049863932	52524	3678
hvd.32044087183596	32783	1169
uiuo.ark+=13960=t8ff4942h	62458	2339
umn.31951002458782f	64145	3818
mdp.39015029113274	68611	5913
uc2.ark+=13960=t1cj88k0z	53730	2206
mdp.39015050488132	234350	13646
nyp.33433076051691	28707	1849
nyp.33433076053309	165392	9267
mdp.39015056269569	102988	5963
nyp.33433088073741	12029	529
uc1.$b112814	152939	5532
mdp.39015073602065	109057	6682
uiuo.ark+=13960=t4th96q76	36330	945
uc1.b3561913	76753	4549
uiuo.ark+=13960=t6sx6xq74	88076	2934
mdp.39015025248579	155043	7415
nyp.33433076041908	139946	6563
loc.ark+=13960=t55d8zb5c	7328	265
njp.32101073308114	65876	1626
mdp.39015033419766	124951	4958
mdp.39015019150161	116369	9866
wu.89098008162	174034	4931
inu.30000118294887	56646	2387
uiuo.ark+=13960=t6c25jh56	65286	1370
uc1.$b242744	112159	6747
mdp.39015067068505	118107	5951
uiuo.ark+=13960=t7gq77m0x	20851	471
mdp.39015004925072	154042	6173
uiuo.ark+=13960=t85h81m7m	65718	2623
uc2.ark+=13960=t06w98k3d	68965	4769
uc1.$b298821	87996	3865
mdp.39015066855217	71808	4158
mdp.39015008521307	249979	13767
nyp.33433082353917	81492	1435
uc1.$b358653	223911	6971
mdp.39015073893649	90210	5727
uc1.b4395449	71822	5259
mdp.39015053143296	54782	3816
hvd.hn2her	4595	147
uc1.b4386662	166480	9871
uc1.b4390776	159714	7839
hvd.hn3n65	208887	5963
uc1.$b105566	247901	10282
wu.89017612011	70526	4909
coo.31924002854994	706269	27762
uiuo.ark+=13960=t86h4x71b	44785	603
nnc1.cu58483284	62038	1684
nyp.33433076072762	174380	5015
mdp.39015059418353	80969	5470
uc2.ark+=13960=t2z31tt9g	64867	1297
uc1.$b87003	210427	15041
uc1.32106007586479	37034	2397
uiuo.ark+=13960=t2k65383v	69633	2395
uc1.b3332173	68890	3568
uiuo.ark+=13960=t3cz3sz2v	61554	1230
uiuo.ark+=13960=t1pg27k2b	44399	1315
uiuo.ark+=13960=t6n01hh52	41266	1603
mdp.39015013497311	76430	2309
nyp.33433074938246	107429	2576
uc1.32106005145641	56267	3553
uc1.b3550071	174033	7051
uc2.ark+=13960=t5w669r43	140349	6959
mdp.39015014890845	92673	6929
loc.ark+=13960=t81j9wc5b	6704	223
uc2.ark+=13960=t3st7kz1r	75291	1650
uc2.ark+=13960=t7dr2r26p	46834	2383
loc.ark+=13960=t31266p0b	148724	8124
uva.x030736396	42919	2074
uc1.31158001376481	55811	3246
uc1.b3435555	93083	4577
uc2.ark+=13960=t3416vj6w	142435	6939
nyp.33433061821587	82442	3785
njp.32101038161665	79548	2188
njp.32101068167186	47069	1229
uc1.32106017775336	81368	3900
mdp.39015037837096	86134	5149
mdp.39015045656983	114899	11354
mdp.39015049970133	79673	7029
wu.89094583911	31318	980
uiuo.ark+=13960=t5z611x6q	49989	1509
inu.32000009045727	405661	21051
pst.000005729135	170485	8237
umn.31951002139557e	73162	4141
uiuo.ark+=13960=t3bz6g32r	97700	4244
uc1.b3464943	97840	6522
njp.32101073308379	117463	2733
uiuo.ark+=13960=t5h99gq2h	43894	1077
nyp.33433076087182	147290	8105
inu.30000110613373	201227	12142
inu.39000005912279	38711	2433
nyp.33433082529615	57927	2284
uc2.ark+=13960=t01z42s2c	35895	2072
uc2.ark+=13960=t1rf5kn0t	60679	2852
mdp.39015047837722	123577	7017
nyp.33433076059728	84340	5519
uc1.b3688202	59215	3640
mdp.39015061469188	40495	2423
uiuo.ark+=13960=t7jq1gs3v	80352	2016
uc1.b3325334	36983	1934
uc1.b4281548	87964	3826
uiuo.ark+=13960=t76t0xv5n	49801	882
umn.31951002017392d	39899	1198
nyp.33433074879366	174758	4863
wu.89078230232	118204	6730
uc2.ark+=13960=t1rf5km87	4603	259
mdp.39015025248355	109654	7560
uc2.ark+=13960=t7mp4zh20	120526	5449
mdp.39015032082433	50424	3314
uc1.b3435560	137011	11595
uc2.ark+=13960=t75t3k50z	218038	9390
coo.31924013459379	149663	6279
nyp.33433075736722	106577	4149
uiuo.ark+=13960=t5j96rh1t	64093	1845
uiuo.ark+=13960=t5t73084p	82259	2849
mdp.39015062440535	46155	2599
uc1.$b251166	198738	9872
uiuo.ark+=13960=t75t49798	57506	2095
uc1.b3561869	112365	6662
mdp.39076002170442	7215	607
nyp.33433074873286	125062	6973
mdp.39015030017753	135607	9982
nyp.33433082529532	73395	3349
hvd.hwe3l9	52354	1387
mdp.39015067663909	36595	2216
mdp.39015070295814	723916	31542
uc2.ark+=13960=t9959md8w	33932	1503
uc1.b4954595	85812	5722
nyp.33433075723407	49270	1886
inu.39000002079684	26619	1507
mdp.39015000626559	140858	8199
uc1.32106011160972	103904	7277
uc1.b3338160	67280	4905
mdp.39015056670584	14339	890
uc1.b4938181	62224	2977
uc2.ark+=13960=t58c9t94r	101386	4080
uc1.$b104986	155242	9445
mdp.39015063931243	83227	2012
mdp.39015063945649	62851	2946
mdp.39015034521842	93570	5278
uc2.ark+=13960=t46q1vv6t	57159	4357
njp.32101069165379	58594	1785
uiuo.ark+=13960=t8qc0p18w	58821	1793
uc2.ark+=13960=t6nz82z9r	32354	1812
nnc1.1002393476	52663	1359
mdp.39015064415188	76272	2902
nyp.33433076016843	205527	7521
uiuo.ark+=13960=t9c548401	67247	1457
mdp.39015062626232	124911	7964
hvd.hwkd81	124364	4002
nyp.33433106908175	162789	10524
nyp.33433076096506	142348	5284
mdp.39015043067647	54017	2338
nyp.33433082529482	63493	3770
nyp.33433075729800	38975	786
osu.32435066780271	59868	3456
mdp.39015041026827	64376	4724
njp.32101067329647	45611	998
njp.32101068154408	86545	4032
uc1.b4103265	255614	10197
wu.89064313984	67883	2477
mdp.39015035383887	109111	5248
mdp.39015073376975	37579	3683
nyp.33433075747158	57546	2256
nyp.33433074959820	88880	4234
mdp.39015060438713	62086	2848
uiuo.ark+=13960=t8ff3q63g	95264	3913
mdp.39015062063014	73315	4576
mdp.39015080841656	48559	2156
nyp.33433076061971	72679	3074
uc2.ark+=13960=t1vd71h0r	122302	7123
mdp.39015030727245	75469	6087
mdp.39015016441647	452260	23528
pst.000020477523	106926	8593
uc1.b4100405	24644	1537
loc.ark+=13960=t5cc1gw63	8324	447
uc1.$b105956	148340	9392
njp.32101064790742	66222	1665
uiuo.ark+=13960=t09w1328x	47079	1186
nyp.33433076087786	22101	926
mdp.39015000545643	107331	5767
nyp.33433067278386	88396	3369
uc1.32106016310473	93062	6496
nnc1.cu58328041	103133	3490
uc1.b4951404	99888	5868
mdp.39015008839428	30049	1992
uc1.$b56306	140763	6379
nyp.33433082014881	198646	7425
mdp.39015030847498	94457	5144
nyp.33433075830962	68870	2506
nc01.ark+=13960=t28925t0h	198842	12745
mdp.39015055937604	112590	7225
pst.000063969689	42411	2901
nyp.33433082546916	119237	6717
njp.32101068164175	156389	5055
uc1.$b242892	131415	9038
njp.32101063579898	108266	4732
wu.89100334630	129044	6949
uc1.32106019239273	75275	4629
uc2.ark+=13960=t78s4tc10	67580	3736
pst.000021202162	232573	14267
njp.32101067172963	130849	3542
wu.89099327637	92471	4624
mdp.39015022217015	191629	17046
pst.000007801778	11594	895
umn.31951000955378i	56287	3893
uc2.ark+=13960=t7sn03n62	248594	19570
nyp.33433074871272	35509	1868
uc1.b3332046	95999	4754
hvd.32044020392411	66354	1690
inu.30000120975713	114653	7918
mdp.39015063919321	117727	6976
nyp.33433074942859	225413	6686
uva.x000427966	257285	9975
uc1.$b189944	48714	1861
nyp.33433081962080	40553	2409
umn.319510020851165	91124	5409
mdp.39015008247432	67895	3100
uc1.$b803582	93256	6123
mdp.39015063916723	80738	2988
uc2.ark+=13960=t7tm73t7d	183091	7936
mdp.49015002623982	101699	8012
uc1.$b809214	110541	5540
uc1.$b245304	88192	7088
uc1.$b120129	90942	8280
mdp.39015069746777	54918	4234
njp.32101067629780	53832	2826
wu.89094712767	60136	2885
nyp.33433074846431	110820	4928
nyp.33433075723134	115338	2461
nyp.33433068244239	3455	221
mdp.39015062585339	74064	5206
umn.31951002079955l	230132	8029
pst.000022698933	180775	12431
uiuo.ark+=13960=t4th93s6c	102670	3218
mdp.39015071555471	96770	5619
mdp.39015063976412	126746	6379
nyp.33433075777098	262820	8590
nyp.33433074939418	119815	4896
mdp.39015012210152	88855	3325
uiuo.ark+=13960=t0jt09d3k	57531	1233
uiuo.ark+=13960=t5r790q9k	55081	2053
coo.31924003818675	63652	4195
inu.30000126685910	33489	1612
uc1.32106019618609	61564	1596
mdp.39015017436828	64138	4734
mdp.39015080874483	168140	10153
uc1.$b63289	129833	7019
uc1.32106007238014	75038	5309
mdp.39015067875818	96848	6727
uc2.ark+=13960=t5h98zs4s	87289	6842
wu.89058111618	61908	2239
njp.32101067634244	61106	2499
mdp.39015010370453	103840	6597
nyp.33433075818801	135176	6136
uc1.b3339459	258841	9441
mdp.39015005354504	110126	5799
inu.30000000957484	32429	1860
nyp.33433076023427	131016	6294
nyp.33433074938121	114405	4362
nyp.33433076069917	77422	4235
wu.89089202519	68403	4799
mdp.39015018889785	119276	7574
mdp.39015000540891	50645	3625
wu.89015458359	96198	3802
nyp.33433076038847	87297	6442
nyp.33433082548128	62287	3409
mdp.39015078574327	101753	3613
uc1.32106005158453	16174	1257
nyp.33433075769749	97192	3339
nyp.33433075909923	103611	4949
uc1.$b769368	54160	2999
uiuo.ark+=13960=t7kp88t2z	63704	1903
mdp.39015030743572	104392	8358
njp.32101067645901	92043	1331
uiuo.ark+=13960=t6155666f	57142	1136
mdp.39015031453189	108036	3523
uc1.b3549806	18406	590
inu.30000007259918	89830	8221
njp.32101063579229	44755	1153
uc2.ark+=13960=t5m904803	209419	11711
inu.30000115708384	21647	1878
uc2.ark+=13960=t6154hp62	120419	5318
uiuo.ark+=13960=t9474s15t	62177	1369
nyp.33433082170618	140226	5184
hvd.32044090309790	57624	3097
uva.x030377639	120433	4303
uc1.b3550106	47335	2880
uc1.b3462838	102268	5656
nyp.33433067303838	72927	3538
mdp.39015078790006	105163	7317
mdp.39015071190998	57097	2996
nnc1.1002185504	92667	4540
uc1.$b358655	381859	12743
uc1.$b112594	181008	7830
uc1.b3239725	104040	4637
uc1.$b242586	82113	4454
mdp.39015003344325	79672	1943
uiuo.ark+=13960=t6h13d823	51560	1139
uva.x001085974	58235	2882
uc1.b3467584	67409	3470
njp.32101068167160	44897	961
inu.32000009191745	39730	3072
uc1.$b299821	72184	3170
mdp.39015009345805	137995	3415
hvd.hn5dnc	40776	2903
mdp.49015000893496	29378	1983
pst.000016395053	162171	6957
uc1.b4102275	176165	9777
nyp.33433075755250	153249	4816
mdp.39015053746841	72333	4130
njp.32101067303071	191261	11568
uc2.ark+=13960=t96689652	58758	2799
mdp.39015063020096	38878	2452
wu.89098877244	80999	4242
uiuo.ark+=13960=t4rj4zg0m	91416	3770
mdp.39015018985666	107251	5417
uiuo.ark+=13960=t1vd7br13	57751	1939
loc.ark+=13960=t5z60t13r	13729	823
uc1.32106005476566	32186	1539
nyp.33433074869425	32175	781
nyp.33433074927611	115250	3184
uc2.ark+=13960=t3nv9gf05	99078	6410
uc2.ark+=13960=t44q80641	44595	2278
uc2.ark+=13960=t1hh6cn83	104225	4607
mdp.39015066824247	74262	6539
mdp.39015006637592	145680	12865
uc1.$b243670	71531	5494
uiuo.ark+=13960=t6c25js1v	88899	2427
nyp.33433076082514	130973	4243
uiuo.ark+=13960=t3pv7527f	51017	2626
mdp.39015059168735	166389	9661
hvd.hn2he3	25454	757
mdp.39015014653201	32429	806
uc2.ark+=13960=t6736pt8t	126830	4261
nyp.33433075751754	172381	7889
uc2.ark+=13960=t5gb1z098	164213	8186
uva.x001687872	141737	5836
nyp.33433075904973	257431	12088
uiuo.ark+=13960=t88g98r2v	59376	2330
njp.32101067628865	33157	1129
njp.32101065713933	79505	2563
mdp.39015059376197	59600	1218
uc1.b4104577	67446	4001
uiuo.ark+=13960=t7gq7gw2c	69275	2960
uc2.ark+=13960=t0tq61j48	70023	3888
mdp.39015082701189	27744	1916
mdp.39076002656721	21496	1787
uc1.$b106026	154220	10121
uc1.32106006147778	115106	5705
mdp.39015060617720	65095	3723
nyp.33433082486014	79154	4720
uiuo.ark+=13960=t3611jj8v	73741	3561
nyp.33433069250474	74566	1286
loc.ark+=13960=t5k941c2c	117477	8018
uc1.32106012556582	136384	12592
nyp.33433076046840	44563	2259
uc2.ark+=13960=t11n8096w	94766	3792
mdp.39015016757166	118765	8435
uc2.ark+=13960=t5cc0zr38	55424	3087
uc1.b4376771	37935	2684
uc1.b4095559	118740	8102
mdp.39015043798431	57339	4641
mdp.39015084094443	80677	5748
uiuo.ark+=13960=t6b286f0k	52623	2168
uiuo.ark+=13960=t12n5t636	56960	1259
njp.32101068177243	83367	2274
mdp.39015063870219	86807	3302
uc2.ark+=13960=t2n58dq5s	79746	4159
uc1.b4411111	94026	6905
uiuo.ark+=13960=t8tb1gj45	47472	2106
uva.x002177939	25213	983
uiuo.ark+=13960=t58d0ck8t	51870	1935
wu.89090379819	91725	3695
uc1.b3688262	61268	4435
hvd.hxdfuu	45878	1568
uiuo.ark+=13960=t3tt53s18	43275	1257
uc1.32106014289976	56809	3496
dul1.ark+=13960=t9f48pv82	31515	804
nyp.33433075872204	33983	1902
uiuo.ark+=13960=t9d514v0z	35707	798
mdp.39015053378181	113401	9642
