docid	allwords	stanfordwords
nyp.33433074898986	82185	3099
njp.32101067630754	109120	2708
uiuo.ark+=13960=t7br9gz62	71493	2084
uc1.b4087540	104209	7735
wu.89095522280	100098	3473
uc1.b3477460	60040	4443
umn.31951002081816x	106213	6189
nyp.33433074848452	67729	3348
pst.000012625857	86136	5623
nyp.33433007091261	42391	1420
njp.32101075728475	72251	2091
uiuo.ark+=13960=t8rb7f32m	44127	1318
mdp.39015037841429	87483	7740
mdp.39015039513158	48867	2714
wu.89040941940	72487	3580
nyp.33433082128475	368773	16258
mdp.39015023989935	54770	3182
mdp.39015030700747	121131	5736
uc1.b4393863	108289	5173
uc1.32106013465049	130795	8621
mdp.39015053616655	191837	11562
nyp.33433082171160	46630	3251
njp.32101062729072	38680	2542
uc2.ark+=13960=t24b2zs6k	126066	5451
uc1.b3123706	57606	3004
uc1.b3639376	47369	3211
njp.32101067630259	91547	2850
uc1.32106011701288	437231	17747
uc1.b4951630	84841	5954
mdp.39015031308128	70277	4122
mdp.39015063535556	75955	3763
nyp.33433075754576	7991	333
mdp.39015040368360	102803	8152
uiuo.ark+=13960=t2b85s51b	62338	1934
mdp.39015024877857	95630	5333
uc1.b3834643	134095	7602
nyp.33433082302906	48771	2515
nyp.33433074952759	186827	8367
uc1.b3579101	257721	11141
uc1.$b251638	104394	5686
mdp.39015041983316	130162	6234
coo.31924014391860	1936	150
uiuo.ark+=13960=t86h55c3c	60643	2224
nyp.33433082192877	185714	1738
mdp.39015035126963	116014	6013
wu.89099755571	88255	5692
hvd.hwkd16	118029	3033
nyp.33433076074115	98942	1694
uc1.$b56970	133273	9688
uc1.$b312815	222186	18405
uiuo.ark+=13960=t4nk41h3r	75379	3139
nyp.33433076018419	99516	4102
nyp.33433074911573	57088	1098
inu.39000005802959	66727	2344
uc1.$b809207	86847	4671
mdp.39015055109840	39712	2536
njp.32101065863100	26319	659
nyp.33433088072370	43303	2477
mdp.39015012179258	114952	5230
inu.39000002943509	59437	1694
mdp.39015059771025	39837	3271
mdp.39015046835966	176894	10805
uc1.$b300302	61886	4590
mdp.39015019476004	55723	2630
uc1.b4439388	229322	8720
mdp.39015060804708	61936	3512
mdp.39015063536331	162180	9332
nc01.ark+=13960=t2x35sr01	76037	3132
uiuo.ark+=13960=t80k2wc85	62802	1198
nnc1.1002231824	41246	839
uc2.ark+=13960=t2891f63t	53862	2415
mdp.39015016868351	37640	2291
uc2.ark+=13960=t4fn1393k	86075	5103
mdp.39015059660863	209551	9966
nyp.33433082524152	79530	5388
uc1.b3822888	35421	2619
uc1.32106008451731	77497	5767
pst.000005340675	82721	3922
uiuo.ark+=13960=t6sx6t75n	65790	2738
uiuo.ark+=13960=t12n5mx4m	37678	1026
nyp.33433082529359	135003	4417
mdp.39015003676734	67034	3605
hvd.32044108417551	1180	7
uc1.$b605179	138764	8207
nyp.33433082371778	10450	389
uc1.b4107900	42465	781
uc1.32106015584854	162425	9661
uc1.b3435563	107795	7718
wu.89099752115	186414	10150
uc1.$b164461	72987	5805
uc1.b4091440	48096	2455
uc1.b4084772	91979	6945
uc1.b4713439	156850	5716
uiuo.ark+=13960=t54f2d76n	61848	2523
uiuo.ark+=13960=t3hx1x46t	83508	3214
uc1.32106009578474	59807	2454
uc1.$b287479	65580	1652
hvd.hxjg13	63725	1523
uc1.$b244956	76979	3940
uiuo.ark+=13960=t9571t58n	109681	4062
njp.32101066457704	77712	3023
pst.000027670989	119368	8039
uc2.ark+=13960=t4pk08k78	158340	5116
mdp.39015013763522	365677	20169
mdp.39015066894745	86926	4585
uiuo.ark+=13960=t0gt62d3b	50427	2490
nyp.33433071373652	53642	1528
hvd.32044058243072	55047	1793
uc2.ark+=13960=t4zg6j18m	80118	5175
nyp.33433082547013	7225	360
uva.x030758866	123439	6081
njp.32101007065988	63980	1544
uc1.$b250	74386	4427
inu.30000105822773	121712	7631
njp.32101064382763	92363	4810
uc1.b3739863	64147	4235
mdp.39015062654598	875	50
hvd.32044086801974	96388	3934
uc1.32106008957109	85546	3460
pst.000005343812	39402	1779
uiuo.ark+=13960=t5q81xt36	76469	2708
uiuo.ark+=13960=t0xp7gv54	65878	1843
uc2.ark+=13960=t3nv9cb9x	46051	2694
uiuo.ark+=13960=t49p3f891	75898	4871
mdp.39015012866847	184232	8692
mdp.39015030850492	40802	2674
uc1.b3331910	164060	9455
uc2.ark+=13960=t1vd6qf4p	109232	5184
uc1.32106008857663	24066	1344
nyp.33433075756100	84330	5021
nyp.33433076078595	93391	4288
uc1.b4105552	216627	9446
mdp.39015037698258	85729	6235
mdp.39015073446323	134849	9423
uiuo.ark+=13960=t8w95tz11	56435	1663
uc1.32106017921492	87577	5469
mdp.39015016450259	72832	3422
mdp.39015047616456	111431	8577
mdp.39076002869084	14884	1127
hvd.hw28p0	124823	5188
uc2.ark+=13960=t4nk3899g	104643	3956
uc2.ark+=13960=t1rf5n23g	114290	6408
mdp.39015063961679	140584	7944
uc1.$b243771	17246	1113
mdp.39015011404749	72740	3957
pst.000007302602	110800	7269
uva.x030808693	48679	2121
coo.31924002382871	152128	10612
uiuo.ark+=13960=t71v65g7n	32190	784
mdp.39076006766518	39022	1786
nnc1.cu56443846	50360	2422
nyp.33433076078231	219829	8720
mdp.39015000631708	54770	2241
uc2.ark+=13960=t6n011r00	81473	6244
uc1.b4463192	116936	9343
osu.32435058055286	80906	7817
uiuo.ark+=13960=t02z1mj6z	74981	3436
mdp.39015067153810	123028	4757
njp.32101063971665	28646	1706
njp.32101067630903	65417	1917
mdp.39015049639100	198697	10433
njp.32101065712935	215592	6079
uc1.b4365455	76874	5348
njp.32101067178937	243859	9832
njp.32101007891326	47534	1113
uc1.32106014494055	71479	7611
uc1.$b56602	157428	10364
uiuo.ark+=13960=t8tb1rt9g	49066	2741
njp.32101067626703	61895	3004
uiuo.ark+=13960=t71v63h97	77176	2806
uc2.ark+=13960=t1gh9cw5m	57529	2117
mdp.39015068802589	95404	8398
uc1.$b87216	254783	14327
nyp.33433069252397	131432	4412
nyp.33433076074990	38538	2212
uiuo.ark+=13960=t2b85hw0z	39162	832
inu.30000100497357	93469	5535
nnc1.1002249626	48702	3508
uc1.b3546952	183589	10662
uc1.$b783908	165719	6326
nyp.33433074815105	80497	5470
mdp.39015045679860	34351	1823
mdp.39015024894282	34828	1569
uiuo.ark+=13960=t9f47xn9c	47466	2232
mdp.39015029232769	121341	8662
mdp.39015016446083	105141	5655
mdp.39015063992641	70495	1633
uc2.ark+=13960=t2794284g	76858	3516
uc2.ark+=13960=t3hx16445	121266	5559
nyp.33433082173323	59680	2687
njp.32101067707255	240084	11197
uc2.ark+=13960=t9t14xh4d	47631	2374
inu.30000020693762	95253	4574
hvd.hw28p3	129399	4711
mdp.39015063522307	51136	2546
nyp.33433074902408	38571	1573
uc1.32106008763432	115392	2822
mdp.39015031693701	28597	1029
mdp.39015066897003	154791	8088
njp.32101068163946	59828	1243
njp.32101074760438	19604	1236
uc2.ark+=13960=t7wm18884	18096	780
wu.89006966048	48814	2665
yale.39002005021796	63288	1751
osu.32435052543055	100392	5448
uc1.$b312643	112500	5144
mdp.39015012339498	184748	8681
uiuo.ark+=13960=t4wh36k87	79655	2619
inu.32000000323073	192728	4484
mdp.39015037351007	80676	4802
mdp.39015027228280	81321	5266
pst.000050615414	108869	6672
uc1.b4446963	51341	3044
inu.30000085374894	106235	8768
uva.x004385162	87636	4367
mdp.39015050694564	87742	4683
uiuo.ark+=13960=t4bp0pp3k	34459	588
nyp.33433011493966	14635	514
uc1.b3326031	151261	5781
uc2.ark+=13960=t08w38973	93703	3461
uc1.$b278741	45305	1017
mdp.39015048416450	107836	6312
nyp.33433074843347	45649	2389
uc1.$b136780	65379	6997
wu.89098987142	52699	1906
mdp.39015034243983	78771	4450
uiuo.ark+=13960=t3dz0kv1q	56056	1771
uiuo.ark+=13960=t8df78w8p	56093	2097
mdp.39015030073806	128914	6865
mdp.39015028364696	262272	15616
uc1.b3326165	35715	695
nyp.33433069336737	199149	9002
nyp.33433082524962	15754	801
nyp.33433082529953	54124	2562
uc2.ark+=13960=t4th8d47p	127811	5841
nyp.33433081996336	119175	3655
nyp.33433075762306	94708	5625
uc2.ark+=13960=t6xw4dp26	212383	9622
uc2.ark+=13960=fk1cj87m5q	27293	1825
nyp.33433074929849	59629	2963
osu.32435058030768	95850	7474
njp.32101071988149	59283	1980
wu.89097995674	69152	3927
mdp.39015065449871	90219	3879
uc1.$b298798	59221	4062
wu.89098014749	50165	1791
uva.x004391567	58055	2597
uc2.ark+=13960=t8kd21d4w	45248	1804
mdp.39015063953916	19850	1243
nyp.33433067277339	269023	13143
uiuo.ark+=13960=t8kd2530k	32270	781
hvd.32044086799087	138301	3649
uiuo.ark+=13960=t76t15q92	60223	1619
uc1.$b309384	47120	1502
uiuo.ark+=13960=t4kk9xr6c	55224	2182
uc2.ark+=13960=fk3nv99f7f	14548	918
nyp.33433074867130	65636	3389
nyp.33433076022163	147120	6991
mdp.39015063869997	64849	1366
uc1.$b87010	95600	4094
uc2.ark+=13960=t01z4419q	80943	2724
pst.000025465600	129757	8501
uc2.ark+=13960=t5n874t8r	151279	5223
hvd.hwjt4e	40662	1313
inu.39000002220668	83302	6964
nyp.33433074958525	9784	352
uc1.$b803103	77203	5748
mdp.39015036697095	86422	1996
uc1.$b106136	140159	8909
uc1.$b63779	94563	5561
inu.30000057526448	150937	9792
uiuo.ark+=13960=t6nz8ts84	52932	1671
nyp.33433075820146	172785	4472
uc2.ark+=13960=t9m32qt03	69278	2609
mdp.39015026297633	99330	5460
mdp.39015056687810	182995	11458
uiuo.ark+=13960=t0sq96369	69051	2327
uva.x030788093	70246	2385
uc1.b4376305	55970	4167
nyp.33433082304241	15350	513
uc1.$b56302	79372	5266
uiuo.ark+=13960=t3bz6rg8w	65109	2700
njp.32101064914821	47336	1439
njp.32101066459015	37355	1166
uc2.ark+=13960=t2n58fd17	76749	3120
mdp.39015063937059	79265	4507
mdp.39015022285798	109040	8249
uc1.b4351525	374294	22113
uc1.b4102448	116384	4427
uc1.$b702262	69725	3590
uc2.ark+=13960=t5s75cj3s	61394	2525
mdp.39015025820856	95588	6168
uc1.$b703452	72385	3967
uc1.$b301106	107757	7373
uc1.b3325432	64360	1832
njp.32101068168945	120517	5551
mdp.39015013004612	187720	14762
uiuo.ark+=13960=t0ht3526q	72069	3570
mdp.39015006565108	34416	2491
uiuo.ark+=13960=t3jw8vm7c	72603	1568
uc2.ark+=13960=t0tq5t878	31423	929
uc1.b4350583	108263	6055
hvd.rsmcsi	208172	3340
mdp.39015016452966	131123	6282
uc2.ark+=13960=t8mc8zr77	95508	4226
wu.89001048909	181498	8383
mdp.39015054076024	348273	21034
mdp.39015062986024	115910	5987
mdp.39015063540085	54484	3595
mdp.39015030716958	180359	11946
uc1.32106010377890	112104	6334
pst.000003824955	87911	4558
nyp.33433082352042	147178	3119
wu.89098012545	68047	3876
mdp.39015046831361	170079	11519
uc1.b3727846	86342	4312
mdp.39015050980864	36473	2197
uc2.ark+=13960=t5p846g0d	75441	4446
mdp.39015056303046	71456	5710
mdp.39015077669524	216868	13261
uc2.ark+=13960=t45q4t061	160884	7016
uva.x004786557	22163	1648
uc1.b3581552	71690	2582
uc2.ark+=13960=t9j38mf0k	106154	6241
mdp.39015054294908	439547	30397
mdp.39015024390315	122348	8701
mdp.39015006571692	110275	6289
uiuo.ark+=13960=t1zc8fb6b	80177	2838
dul1.ark+=13960=t46q2t31h	70314	2192
hvd.hn2ghd	77801	1852
mdp.39015029573493	251179	9403
uiuo.ark+=13960=t9g44zz14	55766	2157
nyp.33433075744825	173702	10542
mdp.39015029714352	64591	4244
mdp.39015032903190	60381	3566
mdp.39015056033494	31691	745
nnc1.0043378153	46009	1544
uiuo.ark+=13960=t08w42g96	45984	1254
hvd.hwecmn	129651	4604
uc2.ark+=13960=t5q815650	211761	10663
mdp.39076006767078	142686	5831
mdp.39015038922723	53650	3905
mdp.39015071202348	85348	5514
miun.aje0708.0011.001	78228	4039
mdp.39015048903887	65116	4504
uiuo.ark+=13960=t8nc6mq2s	84086	3044
mdp.39015047446235	171786	11758
uiuo.ark+=13960=t3st87x1j	38388	645
nyp.33433082284054	57963	2371
uc1.32106000245727	124871	6399
hvd.hn1q45	90573	2423
inu.39000005640151	103178	3319
mdp.39015053616549	104124	5960
nyp.33433081587580	126538	6009
uc1.$b300883	71424	5753
